HNSC	Labels	B:MUTA:COMP:TP53::	N:GEXP::FN1:2335:	N:GEXP::TMPRSS2:7113:	N:GEXP::SPARC:6678:	B:MUTA:LOF:HIST1H3C::	N:GEXP::CLCA2:9635:	N:GEXP::FOXA1:3169:	N:GEXP::VIM:7431:	N:GEXP::UGT1A6:54578:	N:GEXP::TGFB1I1:7041:	N:GEXP::ABCC5:10057:	N:GEXP::CTHRC1:115908:	N:GEXP::NTRK2:4915:	N:GEXP::KRT14:3861:	N:GEXP::TNFAIP6:7130:	N:GEXP::SFXN3:81855:	N:GEXP::SOX2:6657:	N:METH:cg10182321:STK32B:TssU777:Shore	N:GEXP::GPX2:2877:	N:GEXP::KRT16:3868:	N:GEXP::FUT6:2528:	N:GEXP::TFAP2A:7020:	N:GEXP::SMARCD3:6604:	N:GEXP::TNFSF12:8742:	N:GEXP::ADAM12:8038:	N:GEXP::KRT13:3860:	N:GEXP::RFTN1:23180:	N:GEXP::TAGLN:6876:	N:GEXP::ANXA6:309:	N:GEXP::FLI1:2313:	N:GEXP::CCDC69:26112:	N:MIR::hsa-miR-203a:Corrected:	N:GEXP::ABCA13:154664:	N:GEXP::SLFN13:146857:	N:GEXP::ZDHHC2:51201:	N:GEXP::C3orf58:205428:	N:GEXP::TMEM116:89894:	N:GEXP::UCP2:7351:	N:GEXP::ABCA17P:650655:	N:METH:cg23706497:OTX2:TssD123:Shelf	N:METH:cg24237439:RANBP3L:TssU89:NA	N:GEXP::ZNF367:195828:	N:GEXP::SETMAR:6419:	N:GEXP::PLEKHG6:55200:	N:GEXP::COL5A2:1290:	N:GEXP::GPX8:493869:	N:MIR::hsa-miR-150-5p:Corrected:	N:GEXP::MRAP2:112609:	N:MIR::hsa-miR-20b-5p:Corrected:	N:GEXP::TENC1:23371:	N:GEXP::GPR110:266977:	N:GEXP::SYCP2:10388:	N:GEXP::NNMT:4837:	N:GEXP::TMPRSS11A:339967:	B:MUTA:COMP:NSD1::	B:MUTA:COMP:WT1::	N:GEXP::GALNT6:11226:	N:GEXP::SPTLC3:55304:	N:GEXP::ZFR2:23217:	N:GEXP::ICA1L:130026:	N:MIR::hsa-miR-193a-5p:Corrected:	N:GEXP::THY1:7070:	N:GEXP::ARHGEF33:100271715:	N:GEXP::ARHGAP26:23092:	N:GEXP::C3orf18:51161:	N:GEXP::WDR76:79968:	N:GEXP::PTH1R:5745:	N:METH:cg00211661:ARAP1:TssU215:NA	N:GEXP::CPXM1:56265:	N:GEXP::BATF:10538:	N:MIR::hsa-miR-6510-3p:Corrected:	N:GEXP::MCM5:4174:	N:GEXP::KLHL35:283212:	N:GEXP::SERPINH1:871:	N:GEXP::SGEF:26084:	N:GEXP::PKN1:5585:	N:GEXP::FLRT3:23767:	N:GEXP::TTC9:23508:	N:GEXP::FAM3B:54097:	N:GEXP::RIBC2:26150:	N:GEXP::P4HTM:54681:	N:GEXP::DOK1:1796:	N:GEXP::GEFT:115557:	B:MUTA:LOF:DNAH9::	B:MUTA:COMP:RARA::	N:GEXP::SMC1B:27127:	N:GEXP::DSG1:1828:	N:GEXP::SYTL4:94121:	N:GEXP::STAG3:10734:	N:GEXP::ACPL2:92370:	N:GEXP::ST3GAL2:6483:	N:GEXP::C22orf45:646023:	N:GEXP::MRAS:22808:	N:GEXP::LMO2:4005:	N:GEXP::GIMAP1:170575:	N:GEXP::CDSN:1041:	N:MIR::hsa-miR-34c-5p:Corrected:	N:GEXP::NRBF2:29982:	N:GEXP::TCAM1P:146771:	N:GEXP::C19orf57:79173:	N:GEXP::GCNT2:2651:	N:GEXP::ZNF541:84215:	N:GEXP::FUT3:2525:	N:METH:cg22357700:NA:NA:Island	N:GEXP::PTPN18:26469:	N:METH:cg27199872:RP11-445F12.1:TssD4602:Shore	N:METH:cg26824423:NDRG4:TssD91:Shore	N:GEXP::TCP11:6954:	N:GEXP::PRDM15:63977:	N:GEXP::MAGI2:9863:	N:GEXP::RAPGEFL1:51195:	N:GEXP::LOC254559:254559:	N:GEXP::SLC43A1:8501:	N:MIR::hsa-miR-503-5p:Corrected:	N:MIR::hsa-miR-382-5p:Corrected:	N:GEXP::PLAC8:51316:	N:GEXP::DHFR:1719:	N:METH:cg16673106:ST8SIA4:TssU100:Island	N:GEXP::RAB37:326624:	N:GEXP::DUOXA2:405753:	N:GEXP::ILDR1:286676:	N:GEXP::FAM78A:286336:	N:GEXP::GGTA1:2681:	N:GEXP::HLX:3142:	N:METH:cg04103450:NA:NA:Island	N:GEXP::SASH3:54440:	N:MIR::hsa-miR-149-3p:Corrected:	I:CNVR::PMAIP1:5366:	N:GEXP::RAB42:115273:	N:GEXP::LASS3:204219:	I:CNVR::TRIM29:23650:	I:CNVR::TIMP4:7079:	I:CNVR::RPS7P5:645884:	I:CNVR::MIR1976:100302190:	N:METH:cg24391240:CFAP53:TssU35:Island	N:METH:cg13952336:ZNF540:TssU59:Shore
TCGA-BA-5557	HNSC_1	1	169310.0	717.64	91024.0	0	18529.0	15.92	78085.0	1.4411	808.13	834.1	1088.4	174.7	756830.0	921.66	1585.7	152.07	0.062487	1056.6	489810.0	336.82	1487.2	75.40899999999999	307.29	5321.7	42866.0	1850.0	4752.8	2400.5	532.05	616.67	392660.0	186.01	69.543	122.33	387.1	18.852	1279.0	0.4189	0.10455999999999999	0.11795	95.936	83.787	193.13	30756.0	516.13	616.49	43.568999999999996	33.394	409.72	101.38	1.6757	1512.8	398.41	0	1	1610.4	289.9	2.5136	21.366	290.55	6248.4	2.5136	413.49	41.475	140.76	28.906999999999996	0.036226999999999995	1785.9	130.29	4.9991	2366.2	6.284	11506.0	15.082	1245.9	1005.9	970.26	2.9326	5.0272	116.88	250.94	159.6	0	0	0.4189	60619.0	131.97	13.825	120.65	857.14	2.5178	547.13	165.06	68.28699999999999	16502.0	1.9996	1660.2	0.0	17.176	53.623999999999995	2.5136	1246.8	0.088901	480.94	0.15204	0.13282	4.1894	139.09	25.555	1395.9	5.0272	110.18	2.5995	13.198	74.152	278.76	0.20954	47.75899999999999	306.93	11.73	167.57	63.25899999999999	278.17	0.25608000000000003	510.68	0.19996	-1	47.75899999999999	2349.8	0	1	0	0	0.16976	0.073025
TCGA-BA-5558	HNSC_1	1	8202.4	3.6496	14017.0	0	20988.0	32.847	10141.0	325.27	328.06	1411.2	158.15	15.815	792120.0	111.11	553.53	148.01	0.063886	243.31	478460.0	208.03	2540.1	53.123000000000005	168.28	382.4	11150.0	527.98	1764.0	877.13	335.36	935.12	275030.0	28.386	268.86	45.418	397.0	22.303	841.85	0.0	0.052322	0.07648300000000001	137.47	62.449	143.96	3872.3	185.73	705.75	7.2993	7.5196	312.25	81.508	3.6496	361.31	53.123000000000005	0	1	2276.2	234.79	2.0276	16.625999999999998	306.29	1325.6	1.2165	274.94	11.354000000000001	297.24	4.8662	0.12875	430.66	120.03	2.3843	1231.5	16.221	8036.9	18.654	578.26	1065.7	687.75	1.2165	7.2993	58.8	114.36	48.597	0	0	0.0	27337.0	32.036	8.1752	220.6	526.76	0.4055	118.82	104.22	89.619	5437.1	6.4192	1365.4	0.4055	27.169	19.87	2.4331	360.91	0.071657	529.2	0.027221	0.12124000000000001	0.0	220.19	12.165	1831.7	19.059	34.874	2.9345	6.7860000000000005	27.98	158.51	0.37551999999999996	41.361999999999995	230.89	108.27	199.51	108.68	94.891	0.24159	389.7	0.9170299999999999	-1	12.975999999999999	2881.6	1	-1	0	0	0.022065	0.37515
TCGA-BA-5559	HNSC_5	0	50508.0	198.76	23287.0	0	93.3	1754.0	14776.0	712.82	324.01	3322.3	944.88	5196.0	36.189	75.488	556.97	2268.0	0.35157	852.14	598.82	54.001000000000005	968.34	181.79	441.61	1580.7	3974.0	1188.0	2534.7	3061.4	536.05	1413.6	21331.0	2482.1	1940.4	487.42	1395.8	118.46	2735.7	288.38	0.52437	0.16502999999999998	1099.0	227.6	1636.4	6164.9	731.7	1394.8	26.859	66.793	692.68	48.912	955.62	1152.1	27.99	0	1	236.93	16.680999999999997	41.278	91.038	187.21	1774.4	53.43600000000001	2461.2	64.179	912.08	7.9164	0.032406	235.51	384.79	53.141999999999996	6507.6	181.79	3848.5	379.14	2078.6	59.938	237.21	965.52	267.74	494.21	390.16	98.904	0	0	633.31	3.6755	265.2	1704.4	735.94	696.08	44.725	597.4	167.09	218.83	11.592	7.3131	432.29	213.74	390.45	188.58	658.19	92.45200000000001	0.5402100000000001	1270.6	0.047106999999999996	0.14024	359.06	671.76	47.216	2206.7	1268.0	102.06	2.9252	10.238	398.93	825.9	0.2484	114.79	24.809	521.92	543.69	182.64	134.58	0.087861	1297.7	1.7064	1	124.12	35.624	-1	-1	0	0	0.030106	0.057049
TCGA-BA-6868	HNSC_3	1	834490.0	106.49	10121.0	0	13828.0	69.59100000000001	10599.0	499.98	665.02	1480.9	980.28	40.495	198250.0	105.59	2751.6	157.78	0.031247000000000004	629.92	43967.0	45.894	2661.0	204.27	74.82600000000001	582.53	1623.1	725.61	4415.4	1499.2	257.67	210.87	23016.0	8.099	152.38	185.98	333.26	43.794	123.58	4.1995	0.49651999999999996	0.058946000000000005	180.58	119.08	762.21	19822.0	470.04	177.74	10.499	53.027	392.05	73.491	33.596	1928.8	35.396	0	0	2051.7	412.15	2.6997	14.998	240.58	407.05	8.6989	218.67	116.98	205.47	8.099	0.092718	189.88	16.798	4.9099	2269.8	36.895	12552.0	59.693000000000005	1279.0	798.2	203.38	1.1999	29.695999999999998	108.89	91.189	348.89	0	0	2.3997	216.87	99.588	60.595	341.96	944.88	6.2992	887.89	102.59	16.198	356.36	22.258000000000003	936.48	7.7989999999999995	25.197	134.38	0.3	247.77	0.037569	593.03	0.42423	0.07950499999999999	0.8999	140.38	26.697	751.11	108.29	77.69	11.456	4.9099	75.59100000000001	79.328	0.62398	62.092	44.91	46.193999999999996	41.095	6.8991	64.192	0.070798	66.292	1.3093	-1	30.296	491.34	-1	-1	0	-1	0.027607	0.09097899999999999
TCGA-BA-6869	HNSC_4	1	2546.4	1238.7	5899.9	0	8885.6	1058.0	3752.0	1854.0	325.7	5581.1	232.12	7402.9	228440.0	48.222	614.63	2013.1	0.055937	9784.6	58227.0	580.3	1839.4	163.47	94.802	122.6	48390.0	284.02	1399.7	392.73	85.819	229.26	53902.0	1031.1	542.71	1088.7	1653.0	218.63	2946.5	0.4087	0.034679	0.042919	108.3	188.39	814.06	908.05	104.21	395.97	694.32	6.2694	481.41	332.65	78.46300000000001	451.98	2808.8	1	0	1541.1	27.381	1.6347	81.733	104.3	796.08	20.024	1145.9	26.563000000000002	128.32	0.4087	0.031773	181.04	167.55	3.8471	1582.3	13.895	3220.7	295.06	2073.6	29.424	2704.9	1768.3	1.226	490.81	98.079	133.63	0	0	0.8173	328.16	76.829	113.06	337.56	184.31	0.8214	111.16	148.34	30.65	35.961999999999996	402.24	523.5	51.9	194.12	326.11	5.3126	1670.2	0.054225999999999996	1597.1	0.026008	0.096625	100.53	167.96	100.94	5971.8	464.65	44.953	4.8445	4.2746	326.93	239.6	0.04123	27.381	920.78	401.31	286.88	11.443	46.178999999999995	0.052196000000000006	131.18	2.7072	1	21.659000000000002	1279.1	0	-1	0	0	0.49773999999999996	0.07724500000000001
TCGA-BA-6870	HNSC_1	1	7727.3	50.656000000000006	9769.3	0	26172.0	69.844	8097.5	2246.0	660.44	1752.2	306.24	239.85	817180.0	98.625	2025.1	534.96	0.078725	1487.4	178170.0	104.77	2874.7	136.23	269.92	282.06	78315.0	1189.6	1155.9	1286.0	303.94	709.57	32913.0	313.14	167.7	99.777	548.77	66.006	762.14	3.4538	0.26041	0.12061	218.74	113.97	400.64	5220.2	477.39	2829.5	39.143	9.6901	498.88	386.06	7.6751	767.13	218.74	0	0	3980.7	24.56	0.7675	21.874000000000002	118.87	1979.4	3.4538	132.78	30.701	381.45	7.6751	0.056087	218.74	137.38	7.4291	2514.0	17.653	11888.0	19.188	1026.2	1433.3	188.81	77.903	8.0589	105.53	160.41	164.3	0	0	1.1513	1660.9	62.169	14.299000000000001	71.37899999999999	576.02	2.6901	85.961	222.96	88.648	1180.4	8.0751	571.8	2.6863	50.272	44.9	0.7675	464.73	0.040662000000000004	894.15	0.23955	0.21061	0.0	255.2	28.014	1133.2	61.016999999999996	60.633	20.026	4.8451	250.21	144.75	0.043944	42.213	147.68	99.009	166.17	53.342	124.34	0.19274000000000002	482.38	0.0	-1	7.2914	6727.2	0	-1	1	-1	0.057589999999999995	0.10417
TCGA-BA-6871	HNSC_2	0	61040.0	76.84899999999999	63995.0	0	277.17	583.92	18653.0	7.7781	929.26	2495.8	2973.0	1749.5	9656.0	517.04	907.07	2529.6	0.060490999999999996	182.96	4346.9	42.443999999999996	925.08	294.86	370.28	2794.9	2746.6	1283.0	7487.1	2959.2	333.44	280.06	3150.7	267.52	119.61	671.38	1882.0	290.35	847.27	69.775	0.54478	0.095904	338.26	319.29	1251.5	14344.0	819.61	259.49	153.38	26.252	1112.9	32.154	13.505	1812.2	19.293	0	0	117.04	23.151	3.537	65.273	158.72	9643.1	7.3955	837.62	113.5	640.84	63.986999999999995	0.05981	952.09	207.72	2.0194	3130.2	19.293	14673.0	457.56	5558.5	10.610999999999999	80.064	113.83	47.266999999999996	502.25	348.88	506.94	0	0	2.8939	75.884	215.11	18.605	801.61	969.45	0.6431	363.99	225.08	119.29	8.0386	7.8757	523.79	3.2154	14.790999999999999	202.25	6.7524	126.69	0.05375	1206.1	0.032646	0.12552	0.9646	233.76	109.0	700.0	201.29	306.75	6.0582	20.8	297.11	575.05	0.067509	22.508000000000003	33.736	252.41	251.77	24.759	393.25	0.049348	403.21	0.20194	-1	290.68	104.5	-1	-1	1	-1	0.029976999999999997	0.12547
TCGA-BA-6872	HNSC_1	1	46223.0	19.042	40854.0	0	20804.0	27.641	26229.0	146.53	608.11	979.12	1106.9	232.8	1171900.0	201.47	2267.2	350.12	0.054919	4978.5	364000.0	31.941	2442.3	67.568	171.08	1251.8	55.897	1254.3	1723.0	1141.9	127.76	666.46	131680.0	96.43700000000001	286.86	36.241	345.21	39.926	402.95	2.457	0.22901999999999997	0.11545	191.03	82.92399999999999	92.13799999999999	6521.5	744.47	433.5	72.482	1.8736	362.41	23.340999999999998	51.597	730.34	6.1425	0	0	2804.7	393.74	0.0	10.442	564.88	2559.0	3.0713	190.42	79.85300000000001	474.82	14.128	0.1374	478.5	57.125	7.0259	2937.3	17.813	10817.0	4.2998	681.82	2334.2	493.24	6.1425	23.956	68.796	112.41	162.67	1	1	5.5283	5514.7	79.238	5.0491	109.95	584.15	0.6143	371.62	144.96	73.096	2059.6	12.647	621.01	14.128	100.74	15.356	4.914	199.63	0.057101	654.79	0.51195	0.12630999999999998	0.0	210.07	21.499000000000002	1581.1	44.226000000000006	70.025	23.42	10.539000000000001	9.828	215.96	0.053921000000000004	20.27	73.378	73.71	99.509	34.398	118.55	0.064763	123.46	1.6394	-1	14.742	1358.1	-1	-1	1	1	0.1287	0.33164
TCGA-BA-6873	HNSC_1	1	201010.0	0.0	32782.0	0	23015.0	7.0153	29553.0	51.467	459.82	934.95	529.98	120.54	528020.0	117.98	1429.2	370.54	0.082008	66.964	117880.0	3.1888	2633.2	43.367	113.94	609.06	1080.4	1332.3	1110.3	934.31	137.75	376.91	61943.0	340.56	259.57	69.515	207.91	25.51	345.66	0.6378	0.25378	0.1783	415.82	217.47	147.32	9425.4	966.84	1597.1	10.204	6.3297	298.47	7.0153	5.7398	775.51	38.903	0	1	1331.6	371.17	0.6378	47.193999999999996	511.12	1051.0	3.1888	269.13	56.76	569.51	7.0153	0.046157	200.25	55.485	22.605999999999998	3259.6	12.755	19622.0	18.495	350.13	978.95	197.7	3.8265	17.219	101.4	77.168	96.26299999999999	0	1	0.0	4038.9	56.122	6.537000000000001	39.541	579.08	1.9133	241.71	114.16	76.531	268.5	3.843	635.84	0.0	24.235	12.755	0.6378	41.45399999999999	0.048318	371.17	0.35697	0.14352	8.2908	307.4	12.117	482.14	3.8265	36.99	35.265	9.4945	13.392999999999999	421.82	0.10181	8.9286	21.403000000000002	16.582	99.49	47.193999999999996	89.286	0.16452	180.49	1.1303	-1	21.046	1202.8	-1	1	0	1	0.19235	0.09748
TCGA-BA-7269	HNSC_3	1	35835.0	52.402	50182.0	0	5820.6	178.17	14591.0	6317.6	556.96	2523.8	4907.8	1409.9	99534.0	298.94	336.37	1284.1	0.041217000000000004	6489.8	555770.0	77.854	1350.5	268.5	487.63	1667.9	33352.0	344.85	19155.0	1842.0	130.75	119.28	22397.0	1975.8	102.31	356.83	1295.6	178.17	351.84	16.968	0.38255	0.08047699999999999	68.372	382.78	644.29	8734.1	967.69	51.537	21.959	0.419	308.42	60.387	5.9888	6134.5	9.4822	0	0	1193.3	106.3	1.9963	23.955	201.33	4409.2	0.4991	64.878	65.377	83.344	169.18	0.043656	1441.3	143.73	1.8855	2142.0	61.88399999999999	7437.6	133.25	2923.5	493.57	366.81	25.951	24.953000000000003	448.66	288.96	193.14	0	0	3.4934	249.53	196.13	16.399	201.12	434.69	1.9963	444.67	366.31	49.407	154.71	1.676	665.25	3.9925	50.905	270.49	0.4991	452.65	0.055387	869.37	0.021329	0.077825	0.0	249.03	56.394	1281.6	42.42	379.29	2.9330000000000003	10.894	116.28	33.437	0.030545999999999997	18.964000000000002	112.11	289.46	68.87100000000001	27.948	198.63	0.048257	189.15	0.6285	-1	9.4822	544.98	-1	0	1	-1	0.023227	0.051415999999999996
TCGA-BA-A4IF	HNSC_3	1	17829.0	64.546	26342.0	0	15992.0	269.41	5905.2	1750.1	459.78	4714.2	463.52	3711.4	385620.0	62.675	949.49	2203.9	0.047537	7463.5	131060.0	162.77	2304.5	139.38	83.84	536.01	24152.0	439.66	2073.9	650.14	66.885	146.4	157860.0	318.05	844.25	329.75	1883.1	93.545	1251.6	3.2741	0.34805	0.071197	216.09	134.71	443.4	2863.0	532.74	790.5	140.32	20.521	346.59	14.967	18.241	543.03	715.62	1	0	699.25	306.83	21.048000000000002	51.45	179.78	1240.9	52.853	256.78	33.209	233.4	10.758	0.25005	364.36	50.982	3.3689999999999998	2871.8	27.128	7009.8	260.06	490.65	29.467	501.4	70.15899999999999	36.483000000000004	215.62	52.385	207.12	0	0	0.4677	12644.0	112.25	20.327	84.65899999999999	358.75	1.4032	159.96	85.126	20.58	4768.5	15.62	637.04	14.499	68.756	102.43	79.046	239.48	0.034733999999999994	715.62	0.045314	0.12544	65.014	258.65	100.56	5407.9	274.56	102.43	3.3689999999999998	22.358	36.483000000000004	933.25	0.044312	14.967	63.086999999999996	175.87	64.079	30.87	67.35300000000001	0.1002	68.288	1.8377	-1	12.629000000000001	1522.5	0	-1	1	0	0.024343	0.14607
TCGA-BA-A4IG	HNSC_5	0	1419.3	235.91	3091.2	0	11514.0	428.93	3501.5	908.92	63.919	4372.2	153.49	5193.9	299520.0	27.334	119.01	1648.9	0.20885	1738.9	89088.0	258.62	1550.8	28.175	93.19200000000001	80.74	146760.0	794.78	518.92	560.55	153.07	284.27	110950.0	966.36	885.62	158.54	2577.0	189.24	1295.6	137.51	0.1988	0.075509	689.24	469.72	1397.4	4902.0	148.44	3118.9	189.66	102.64	183.35	182.51	1164.0	226.24	4346.1	0	1	360.39	72.75	574.01	23.129	268.35	367.96	97.141	522.29	7.5694	769.13	0.4205	0.38969000000000004	27.754	66.863	37.283	5689.7	227.92	2714.9	630.36	322.54	478.97	603.87	423.46	128.68	269.55	59.294	23.125	1	0	308.24	1571.9	294.37	1782.8	463.83	195.12	22.14	84.525	115.22	46.678000000000004	45.416000000000004	52.473	335.58	164.84	283.43	222.03	349.87	505.89	0.27588	556.35	0.028921	0.11247	190.92	314.13	30.276999999999997	2814.1	338.52	47.519	8.7454	3.6823	1118.6	885.72	0.32495	40.37	94.55	214.04	67.704	51.724	32.801	0.11052000000000001	319.18	0.0	0	5.8873	744.74	-1	1	0	0	0.029434	0.11939000000000001
TCGA-BA-A4IH	HNSC_5	0	11097.0	402.25	22046.0	1	3722.5	733.49	17520.0	151.86	266.18	1304.9	2168.5	7513.0	91513.0	187.74	492.96	3402.0	0.045568	227.52	39889.0	261.35	1154.0	220.83	145.49	1119.0	107220.0	1659.2	1971.1	3527.7	271.02	372.14	32596.0	3063.7	988.15	1065.5	2240.2	91.82600000000001	1091.5	152.42	0.6531600000000001	0.12535	938.71	503.74	1134.2	3503.9	556.53	426.66	58.367	680.02	336.45	208.56	1694.9	327.52	527.16	0	1	634.23	176.96	326.78	66.918	266.08	1900.1	90.71	1320.1	96.65899999999999	1194.5	12.267999999999999	0.03511	597.05	98.51799999999999	4.8589	5282.4	102.23	5896.6	442.4	2681.9	216.74	607.46	621.96	413.77	517.12	171.75	213.26	1	0	1010.5	563.22	481.06	2364.0	1642.5	299.64	79.312	800.04	471.4	36.805	143.13	24.063000000000002	608.58	347.23	384.4	176.96	370.28	505.23	0.68557	1146.9	0.027565	0.084177	243.88	549.1	127.14	1470.0	840.93	101.12	14.114	16.195999999999998	830.89	2155.5	0.044148	46.842	146.94	395.56	58.367	29.741	79.186	0.068865	193.32	0.46276000000000006	0	68.77600000000001	601.14	-1	0	0	0	0.023969999999999998	0.18996
TCGA-BA-A4II	HNSC_1	1	12390.0	91.436	27567.0	0	21686.0	15.165	13030.0	230.79	236.84	1972.8	524.53	1310.9	273690.0	388.05	731.94	3723.0	0.075722	2724.8	143560.0	141.84	2610.1	130.24	144.78	777.88	4128.9	914.81	1594.6	1107.9	181.09	328.28	227590.0	2605.3	132.47	36.129	787.69	66.013	531.22	6.6905	0.23919	0.17494	244.43	74.041	540.59	4488.0	323.82	539.58	4.9063	21.199	289.03	101.69	80.73100000000001	441.12	275.2	0	0	1956.3	448.26	0.8921	34.344	231.63	1805.1	23.64	251.56	24.086	182.43	6.6905	0.058667	452.27	74.933	2.0084	2696.2	4.0143	3402.3	49.063	550.4	724.8	357.72	28.1	36.129	96.789	67.797	81.58800000000001	0	0	7.5825	8425.5	73.149	8.0999	135.15	499.55	0.0	313.56	135.59	47.725	8020.1	17.629	719.45	65.567	66.459	44.157	8.0285	1357.7	0.047909	302.41	0.025566	0.12541	7.5825	337.2	39.251	2155.2	30.776	190.9	4.6862	14.728	40.143	436.6	0.043398	20.963	70.598	138.27	162.35	32.114000000000004	124.0	0.081467	243.53	0.89261	-1	10.705	2238.6	-1	-1	0	0	0.1227	0.10644
TCGA-BA-A6D8	HNSC_3	1	10299.0	28.081999999999997	17690.0	0	1790.4	57.534	20290.0	12806.0	1680.1	5354.1	1158.2	11023.0	27154.0	94.52	822.6	2550.0	0.044254	15977.0	119940.0	6.1644	555.48	670.55	304.56	600.0	6252.1	382.88	10875.0	2587.0	147.94	324.66	37361.0	256.85	277.4	167.12	386.99	443.15	1778.1	7.5342	0.23854	0.033384	111.64	390.41	454.11	3494.5	528.08	196.31	108.22	9.6448	656.85	12.329	54.794	10318.0	1.3699	0	1	875.34	39.041	1.3699	84.24700000000001	184.26	10042.0	3.4247	249.31	116.44	192.47	363.7	0.027044	1363.7	213.01	3.6168	3601.4	47.945	12047.0	343.15	5115.1	42.466	322.6	130.14	87.671	607.53	833.56	521.91	0	0	11.644	33.562	163.7	15.342	295.2	514.38	0.0	259.59	336.99	56.163999999999994	30.136999999999997	28.331999999999997	223.29	24.656999999999996	67.123	584.25	3.4247	115.75	0.067623	1620.5	0.029387	0.07839600000000001	0.0	302.06	80.137	1811.0	19.863	464.38	12.458	23.308000000000003	194.52	94.041	0.22175999999999998	41.096000000000004	42.657	66.438	189.04	71.233	423.97	0.0482	221.23	2.8131	-1	6.1644	487.67	0	-1	0	-1	0.38795999999999997	0.06931799999999999
TCGA-BA-A6DA	HNSC_1	1	3235.6	112.92	7938.1	1	12101.0	9.772	12264.0	237.35	295.33	962.0	142.24	566.77	1896600.0	42.345	1168.3	285.56	0.071911	10447.0	2262400.0	187.84	2520.1	169.38	89.501	182.41	29609.0	635.18	1838.2	627.58	140.06	275.79	384340.0	389.79	71.661	2.1716	310.53	11.944	313.79	0.0	0.5182	0.21685	99.891	31.488000000000003	66.232	4244.3	163.95	273.53	4.3431	5.6248	205.21	47.773999999999994	8.6862	825.19	120.52	0	0	4167.2	695.98	0.0	1.0858	120.21	2641.7	0.0	198.7	5.4289	191.1	16.287	0.074825	424.54	94.463	1.125	2402.8	11.944	3396.3	3.2573	975.03	581.98	2087.9	8.6862	26.059	47.773999999999994	89.03399999999999	99.891	0	1	0.0	8238.9	51.032	4.582	21.715	170.47	0.0	61.888999999999996	57.54600000000001	70.57600000000001	4550.5	10.607000000000001	1043.4	0.0	60.803000000000004	42.345	1.0858	2351.8	0.065723	237.78	0.27474	0.12563	1.0858	238.87	4.3431	2911.0	18.458	72.747	5.1427	6.5889999999999995	40.174	81.9	0.060791	18.458	908.85	0.0	106.41	40.174	107.49	0.082857	166.12	0.48213	0	7.6004	4039.1	-1	-1	0	0	0.28843	0.079843
TCGA-BA-A6DB	HNSC_4	1	14637.0	178.83	29388.0	0	12136.0	109.61	19690.0	212.23	323.05	1029.1	1047.6	924.14	782810.0	208.83	1004.9	419.96	0.077724	1376.4	495110.0	391.12	1713.3	389.96	491.5	531.87	422470.0	1480.2	2525.5	2788.6	464.95	818.0	130070.0	81.915	161.52	228.44	387.65	71.532	1967.1	2.3075	0.057254	0.078098	154.6	198.44	587.25	6226.7	402.65	1762.2	72.685	7.3047	728.01	209.98	6.9224	4285.0	922.99	0	0	2950.1	1179.1	5.7687	56.533	232.11	2833.6	6.9224	242.28	80.76100000000001	176.52	27.69	0.037813	719.93	223.82	11.120999999999999	1521.8	24.228	5934.8	138.45	997.98	1639.5	1579.5	387.65	19.613	231.9	253.82	153.45	0	1	0.0	6382.5	146.52	30.124000000000002	131.53	384.19	2.3075	462.65	411.88	183.44	2073.3	12.538	1070.7	2.3075	133.83	85.376	4.6149	794.92	0.042412	807.62	0.14595	0.11467999999999999	0.0	168.44	49.611000000000004	2501.3	46.148999999999994	145.37	5.8874	18.316	220.36	138.92	0.032643	143.06	497.92	35.766	353.04	279.2	122.3	0.076644	898.76	0.10902	-1	14.999	2147.1	0	-1	0	0	0.12370999999999999	0.086765
TCGA-BA-A6DD	HNSC_4	1	19842.0	305.95	44030.0	0	14082.0	46.793	22142.0	122.63	596.48	1316.4	1354.9	152.21	613160.0	202.6	1082.9	429.36	0.11719	743.03	220720.0	605.22	1520.0	291.55	269.4	876.72	155320.0	710.12	3424.1	1708.2	230.88	617.05	87025.0	71.98899999999999	549.17	58.105	429.88	61.19	955.39	0.5142	0.19189	0.10890999999999999	403.65	284.36	739.94	6653.8	730.68	1648.4	70.96	9.4098	417.53	177.91	9.2557	1795.6	643.78	0	1	962.59	260.7	2.0568	44.222	209.19	4068.9	3.0852	203.11	41.651	305.95	24.682	0.040585	937.4	239.1	2.1715	3256.5	8.7415	7126.4	34.966	1468.6	390.8	764.11	150.66	11.312000000000001	167.12	171.23	182.52	0	0	0.0	3258.0	109.01	15.687999999999999	135.75	356.86	0.0	182.54	235.51	95.12799999999999	90.5	30.401	703.95	2.0568	115.18	51.935	4.6278	927.11	0.089823	650.98	0.13292	0.14535	1.5426	139.35	34.966	2364.3	37.023	78.15899999999999	9.4098	20.026	392.34	240.92	0.035388	19.026	384.41	116.72	203.62	98.213	107.98	0.41645	345.55	0.24128000000000002	-1	8.7415	2546.3	-1	-1	0	0	0.021539	0.09085599999999999
