SARC	Labels	B:MUTA:COMP:TP53::	N:GEXP::ATP1B1:481:	N:GEXP::MDM2:4193:	N:GEXP::MAPK10:5602:	N:GEXP::DAB2:1601:	N:GEXP::EPM2AIP1:9852:	N:GEXP::KCNH2:3757:	N:GEXP::ITGB1BP2:26548:	B:MUTA:COMP:MACF1::	N:GEXP::MYH11:4629:	N:GEXP::CDK4:1019:	N:GEXP::TSPAN31:6302:	N:GEXP::PAPSS2:9060:	N:GEXP::COL4A5:1287:	N:GEXP::SPATA18:132671:	N:GEXP::NFASC:23114:	N:GEXP::CTDSP2:10106:	N:GEXP::ACTG2:72:	N:GEXP::EGF:1950:	N:GEXP::LMOD1:25802:	N:GEXP::PGD:5226:	N:GEXP::SYNPO2:171024:	N:GEXP::FRS2:10818:	N:METH:cg24549639:MDM2:TssU476:Shore	N:GEXP::MARVELD2:153562:	N:METH:cg05258214:STK19:TssU25:Shore	N:GEXP::CNN1:1264:	N:GEXP::S100A10:6281:	N:GEXP::CSRP1:1465:	N:GEXP::KYNU:8942:	N:GEXP::SPEG:10290:	N:GEXP::YEATS4:8089:	I:CNVR::MDM2:4193:	N:GEXP::FKBP9:11328:	N:MIR::hsa-miR-26a-5p:Corrected:	N:MIR::hsa-miR-3913-5p:Corrected:	N:GEXP::MYLK:4638:	N:GEXP::CCT2:10576:	B:MUTA:COMP:PIK3CB::	N:GEXP::PPP1R12B:4660:	N:MIR::hsa-miR-143-3p:Corrected:	N:GEXP::ASAP3:55616:	N:GEXP::KCNMB1:3779:	N:GEXP::METTL1:4234:	N:GEXP::AKAP1:8165:	N:MIR::hsa-miR-145-3p:Corrected:	N:GEXP::SORBS1:10580:	N:GEXP::TBC1D1:23216:	N:GEXP::C9orf122:158228:	N:GEXP::CYP27B1:1594:	N:MIR::hsa-miR-145-5p:Corrected:	N:GEXP::RAMP1:10267:	N:GEXP::RBM24:221662:	N:GEXP::C10orf28:27291:	N:GEXP::LOC728264:728264:	N:GEXP::LHX2:9355:	N:GEXP::MARCH9:92979:	N:GEXP::C15orf52:388115:	N:GEXP::ANXA2P3:305:	I:CNVR::FAS:355:	N:GEXP::RBM20:282996:	N:GEXP::C6orf155:79940:	N:GEXP::SLC35E3:55508:	N:GEXP::ADPGK:83440:	N:METH:cg25533943:MAP3K14-AS1:TssD1:Island	N:MIR::hsa-miR-490-3p:Corrected:	N:GEXP::C6orf147:387097:	N:GEXP::FAM119B:25895:	N:GEXP::TSFM:10102:	N:GEXP::LOC401093:401093:	N:GEXP::CAP2:10486:	N:GEXP::FBXL22:283807:	N:GEXP::NPAS4:266743:	N:GEXP::RYR3:6263:	N:GEXP::MYOCD:93649:	N:GEXP::BCAN:63827:	I:CNVR::SCHIP1:29970:	N:METH:cg03577153:ZNF350:TssU63:NA	N:METH:cg21729847:RBM6:TssU207:Shore	N:METH:cg11345918:KRTAP5-AS1:TssD1285:Shore	N:GEXP::DNAH14:127602:	I:CNVR::ELMO1-AS1:100861514:	N:METH:cg16154073:CMTM7:TssU43:Island	I:CNVR::H6PD:9563:	N:GEXP::LEFTY1:10637:	N:GEXP::RPRD1A:55197:	I:CNVR::PSEN2:5664:	I:CNVR::ZCCHC5:203430:	I:CNVR::KERA:11081:	I:CNVR::PPDPF:79144:	N:METH:cg24526499:EFNA1:TssD17:Island	N:METH:cg05270922:NA:NA:NA	N:METH:cg16346212:SEMA3A:TssU37:NA
TCGA-DX-AB2E	SARC_2	1	188.27	559.96	2.6429	2959.4	545.42	12.222999999999999	1.6518	1	5.1404	3901.2	413.61	74.331	256.03	3.3036	0.3304	4455.6	3.634	3.3036	1.3214	6238.9	17.179000000000002	259.33	0.13775	2.6429	0.05612999999999999	8.5894	11127.0	2656.8	1721.8	216.06	223.65	-1	6271.9	867.81	1.4466	2787.6	3320.8	0	88.206	11943.0	101.42	11.562999999999999	424.51	750.58	2.1165	19.491	1013.5	0.0	83.581	169.28	0.9911	0.0	307.9	5.9465	4.9554	240.5	192.27	63.76	-1	6.9376	0.9911	227.62	1212.4	0.22380999999999998	0.66787	1.7179	476.71	550.71	105.36	0.3304	5.1602	0.0	8.5894	0.0	2.6429	1	0.045292	0.033087	0.31533	85.23299999999999	1	0.08902	1	2.2167	368.35	0	0	-1	1	0.45653999999999995	0.018938	0.098258
TCGA-DX-AB2F	SARC_3	0	1049.7	36723.0	280.0	16845.0	435.1	660.71	1.5108	0	367.45	131760.0	22422.0	2987.3	51.87	976.96	48.208999999999996	68606.0	107.77	1.5108	408.41	5757.0	1063.6	13410.0	0.11965999999999999	1.5108	0.28193	251.79	5538.0	2685.1	95.178	295.1	164.67	1	10952.0	26017.0	61.213	455.75	41747.0	1	563.51	14337.0	4747.3	19.136	7809.6	361.07	20.046	221.07	2059.2	0.0	247.76	419.2	8.0574	17.625999999999998	413.95	62.445	54.891000000000005	5872.3	79.567	36.258	-1	5.5395	6.0431	178.77	1660.7	0.039528	0.46321999999999997	2.0144	6846.3	7915.9	69.077	26.186999999999998	20.375	1.5108	3.0215	6.0431	10.072000000000001	-1	0.073003	0.044237	0.3655	37.266	0	0.064999	0	115.32	470.86	0	0	-1	-1	0.030916000000000003	0.015993	0.083058
TCGA-DX-AB2G	SARC_3	0	673.06	32776.0	27.48	15250.0	500.43	457.04	1.4463	0	533.49	123510.0	16934.0	2348.1	35.435	519.23	23.366	19520.0	471.5	0.7232	772.34	3137.1	269.02	9547.2	0.21064000000000002	5.0622	0.06798	263.23	11327.0	6126.7	119.32	778.13	3942.7	1	7277.9	18880.0	30.523000000000003	739.5	50773.0	1	1815.9	48412.0	1772.5	72.317	4156.8	466.44	24.956	98.35	1150.6	0.0	90.396	1050.8	11.571	2.1695	420.16	127.28	1.4463	4417.1	57.853	60.023	0	5.0622	7.2317	1717.5	1889.4	0.5846600000000001	1.5916	0.8027	1676.3	4152.4	141.05	5.0622	6.5085	0.7232	8.677999999999999	8.677999999999999	3.6158	0	0.055411	0.025566	0.069911	11.571	0	0.12132000000000001	0	31.834	505.49	0	0	0	0	0.053266999999999995	0.02314	0.086546
TCGA-DX-AB2H	SARC_3	0	500.82	78648.0	1353.8	3775.9	486.9	111.25	8.5987	0	241.87	101870.0	27127.0	236.46	607.82	46.755	436.22	73682.0	4715.3	8.5987	106.95	3848.4	439.07	14772.0	0.18859	0.5374	0.034439	1067.8	2324.3	3717.3	1.6123	126.83	4396.6	1	4958.2	13000.0	47.766000000000005	2582.8	47636.0	1	10606.0	108550.0	1792.8	340.72	6652.2	728.2	188.35	138.12	5082.9	1.6123	265.48	6112.9	28.483	92.436	439.07	642.75	184.87	18285.0	121.46	32.782	0	2474.3	8.5987	217.65	1473.2	0.016623	0.9590000000000001	5.9116	4641.1	10051.0	82.838	270.86	63.872	10.211	9.1361	539.03	29.558000000000003	0	0.038829	0.039881	0.10932	89.211	0	0.08029800000000001	0	8.7384	638.45	0	1	-1	0	0.064618	0.020133	0.03979
TCGA-DX-AB2O	SARC_2	0	869.8	706.73	32.227	4531.9	571.0	29.953000000000003	1.8957	1	1227.2	2543.7	335.92	1996.2	12.890999999999998	12.512	160.28	5732.7	10184.0	0.0	529.67	3852.5	616.49	313.56	0.097368	1.8957	0.073622	616.11	27725.0	6130.8	35.260999999999996	548.25	229.38	-1	14888.0	1939.8	4.3462	370.81	1718.3	1	935.74	72392.0	4317.7	247.58	231.28	501.99	57.674	114.12	1799.8	0.0	41.327	852.2	13.27	3.7915	299.15	247.96	602.09	211.56	37.915	95.92399999999999	-1	11.374	1.8957	85.30799999999999	1535.1	0.8716299999999999	2.065	70.1	120.57	331.37	162.12	31.848000000000003	27.515	46.256	96.303	72.038	21.611	0	0.04791	0.048491	0.09600399999999999	19.337	0	0.065816	1	12.14	944.08	-1	1	-1	0	0.054741	0.022293	0.062747
TCGA-DX-AB2P	SARC_2	0	813.97	691.23	5.6504	5189.9	668.16	8.0047	5.1795	0	553.6	3747.2	515.6	2286.5	63.096000000000004	19.776	24.363000000000003	6579.9	1795.4	2.8252	189.29	4459.6	234.02	622.01	0.10787999999999999	1.8835	0.22548	274.04	10886.0	3827.2	163.86	292.41	203.41	-1	8540.5	1071.3	2.5257	1705.9	3006.9	1	437.43	36031.0	2532.8	33.902	404.94	584.34	97.17	105.94	2769.6	0.0	13.655	3299.3	20.718000000000004	13.184000000000001	327.25	242.03	33.431	164.33	47.086999999999996	137.96	-1	11.300999999999998	4.2378	124.78	1466.3	0.7131	0.15556	19.055999999999997	250.5	477.93	65.46	24.014	44.996	7.5338	16.48	1.4126	8.4756	0	0.046264	0.065748	0.045551	23.543000000000003	-1	0.11035999999999999	1	1.8034	533.02	-1	0	-1	1	0.06312000000000001	0.026104000000000002	0.051910000000000005
TCGA-DX-AB2Q	SARC_2	0	770.82	560.7	7.393	6807.8	404.67	3.1128	2.3346	1	194.15	4901.9	757.98	2478.6	38.521	10.117	24.755	5947.1	321.4	3.5019	152.53	4240.5	205.45	478.99	0.10985	1.5564	0.095077	859.53	3515.9	3400.8	626.85	271.21	219.46	0	5033.1	794.92	2.396	1064.6	5728.8	0	209.34	51032.0	766.93	28.405	808.56	1072.8	77.362	93.385	3393.0	0.0	16.732	2137.1	3.8911	1.1673	354.09	287.55	6.6148	154.47	188.72	102.33	0	14.397	6.2257	194.94	1088.2	0.63479	0.76969	2.0078	346.69	571.21	68.097	3.5019	23.004	3.8911	7.0039	3.5019	7.7821	0	0.07032000000000001	0.032717	0.12803	15.953	1	0.089811	1	3.9883	548.64	-1	1	0	1	0.13448	0.019212	0.053809
TCGA-DX-AB2S	SARC_3	0	308.37	16691.0	3.8235	10685.0	434.92	21.506999999999998	5.7353	0	185.56	2407.8	837.35	1990.1	12.425999999999998	119.96	32.481	3331.2	279.12	0.0	363.23	3856.0	296.32	1604.4	0.1617	6.6911	0.079948	122.35	8402.6	3516.2	629.45	12.425999999999998	244.23	1	3917.7	3874.7	13.925999999999998	1436.7	2678.4	0	996.02	38486.0	1003.7	78.86	478.89	483.67	21.386999999999997	32.022	1833.4	4.3014	236.58	953.15	154.85	1.4338	492.75	91.286	24.853	244.7	103.71	76.47	0	3.8235	2.3897	3594.6	1804.5	0.062582	0.15556	3.8235	229.89	516.17	42.479	4.7794	5.2573	0.0	2.8676	0.4779	2.8676	0	0.06536499999999999	0.026341000000000003	0.083987	21.985	0	0.094169	0	5.8356	437.31	0	0	0	0	0.061940999999999996	0.021771000000000002	0.08580399999999999
TCGA-DX-AB2T	SARC_2	1	1228.4	1109.6	58.093999999999994	9842.0	490.23	6.7032	5.3625	0	703.21	2573.6	569.32	1090.4	129.59	12.513	43.163999999999994	7694.8	361.97	21.897	210.93	5206.6	883.92	576.02	0.09372	12.959000000000001	0.08388	95.632	18051.0	4807.9	355.27	24.578000000000003	416.49	-1	8530.4	2210.1	2.1191	1308.4	1710.7	0	1511.3	49003.0	2825.2	84.01299999999999	248.02	685.06	41.281000000000006	240.42	2289.8	2.2344	12.065999999999999	1219.4	7.5969	11.619000000000002	294.05	105.02	13.405999999999999	109.48	96.525	148.81	-1	20.555999999999997	2.6813	122.89	1203.2	0.69411	0.15556	26.826	229.25	395.04	97.383	72.39399999999999	4.6877	0.4469	5.8094	3.575	7.5969	0	0.047906	0.024607	0.082106	1.7875	1	0.10463	1	5.9211	705.17	-1	-1	-1	-1	0.045525	0.013063	0.058222
TCGA-DX-AB2V	SARC_2	1	197.22	1300.2	31.371	12413.0	444.01	28.956999999999997	3.3784	0	140.96	4534.3	1275.6	2411.7	13.514000000000001	26.544	122.77	10126.0	253.38	7.722	647.2	4056.9	353.76	686.29	0.046902	3.3784	0.15750999999999998	56.95	4304.1	2203.7	34.749	27.991999999999997	274.61	1	7473.9	3215.8	0.6894600000000001	416.99	1854.2	1	331.08	24757.0	1517.4	10.135	308.4	733.11	21.1	86.39	829.63	0.0	18.822	1264.3	30.405	0.4826	356.66	180.02	0.4826	222.01	375.0	94.11200000000001	-1	8.6873	5.7915	227.8	1824.0	0.63658	0.15556	1.4479	436.29	600.87	46.968999999999994	11.1	3.1467	0.0	7.2394	2.4131	10.135	-1	0.055653999999999995	0.021446	0.083714	13.030999999999999	1	0.028957999999999998	-1	2.8958	341.22	-1	0	1	1	0.040206	0.025127	0.05715599999999999
TCGA-DX-AB2W	SARC_2	1	232.21	497.13	0.7163	6029.4	278.65	2.8653	17.192	0	27.808000000000003	5866.8	518.62	1685.5	20.057000000000002	15.759	4.5702	5558.0	53.00899999999999	7.1633	33.668	6549.4	330.23	239.97	0.16309	0.7163	0.14678	33.668	23968.0	5762.9	2410.5	143.27	198.42	1	2376.8	1318.0	1.6633	313.04	4600.3	0	169.77	33587.0	1200.6	37.249	818.05	160.46	25.596999999999998	47.994	1723.5	0.7163	42.263999999999996	1124.4	114.61	12.894	358.88	112.46	7.8797	703.44	91.691	255.73	0	68.05199999999999	5.0143	88.825	1199.1	0.16441	1.1123	19.613	332.38	1630.4	35.86	21.49	11.254000000000001	1.4327	7.8797	0.7163	5.7307	1	0.050369	0.025068	0.29185	2.8653	1	0.12209	1	13.883	366.05	0	-1	1	1	0.19005	0.01917	0.066057
TCGA-DX-AB2X	SARC_2	1	179.84	375.38	1.0256	2628.2	330.77	1.5385	1.0256	0	28.8	4507.7	652.31	911.28	67.692	3.5897	6.6667	3839.0	79.487	12.82	6.1538	4340.5	116.41	175.38	0.075905	1.0256	0.05376	27.691999999999997	29126.0	2490.8	97.949	1360.5	315.38	0	3402.6	669.27	1.3205	1038.0	2763.6	1	97.949	11496.0	421.03	12.82	722.05	1479.5	10.158999999999999	100.51	2509.2	0.0	17.949	229.57	7.1795	0.5128	506.67	11.795	2.0513	420.0	52.821000000000005	340.51	1	1.0256	1.5385	124.61	913.33	0.40699	0.15556	17.0	292.31	697.95	81.215	0.0	5.6769	2.5641	2.0513	0.0	42.051	1	0.06779099999999999	0.054110000000000005	0.055088	1.5385	0	0.08694299999999999	1	12.425999999999998	395.38	0	1	0	-1	0.13497	0.016867	0.062139
TCGA-DX-AB2Z	SARC_2	0	1951.4	637.97	0.0	3740.8	617.68	2.946	6.874	0	35.09	2452.4	433.39	848.45	2.946	1.6367	7.6268	5864.8	15445.0	0.982	818.66	3874.0	199.02	367.92	0.026208	0.982	0.074725	400.65	6489.0	4385.3	297.55	238.62	343.37	0	6481.5	788.83	0.6581	5454.0	1723.1	1	400.33	20556.0	1239.0	53.028	242.88	847.46	13.805	815.06	2650.4	0.0	7.5286	610.1	39.607	17.021	511.95	78.887	182.32	377.09	156.14	177.09	1	17.021	4.91	132.9	2141.5	0.5431199999999999	0.15556	10.565999999999999	150.57	343.37	103.39	223.24	8.838	33.715	11.457	0.6547	8.1833	1	0.056245	0.034722	0.064887	33.715	1	0.024274	1	0.4419	1255.3	-1	1	0	-1	0.036532	0.01209	0.056563999999999996
TCGA-DX-AB32	SARC_2	1	735.54	1241.2	29.274	10710.0	324.95	22.834	3.5129	0	89.264	5490.7	910.44	2616.0	7.0259	7.0259	44.316	7138.3	113.58	1.7565	109.49	3915.8	522.26	466.05	0.052361000000000005	1.7565	0.028717000000000003	38.641999999999996	7336.8	4045.2	290.99	18.736	339.58	0	3198.5	1696.9	2.0121	740.06	2869.5	0	749.43	15389.0	2029.3	64.98899999999999	477.17	782.21	21.008000000000003	57.378	1321.5	0.0	25.761999999999997	690.73	48.596000000000004	8.7823	481.27	208.43	5.8549	340.75	103.05	120.61	0	15.222999999999999	2.342	120.61	2021.4	0.53946	0.15556	3.6242	185.6	827.88	53.413999999999994	35.129	3.5129	0.0	39.228	0.0	10.539000000000001	0	0.055295000000000004	0.025958	0.062805	7.6114	0	0.038197	0	12.295	357.15	-1	-1	0	-1	0.046035	0.015788999999999997	0.047264
TCGA-DX-AB35	SARC_3	0	711.42	46084.0	304.7	6771.8	335.48	344.9	3.7694	0	47.419	336210.0	38346.0	2686.3	55.285	363.12	45.868	46176.0	123.14	0.6282	44.605	6575.8	1075.5	13503.0	0.095044	0.6282	0.23661	934.82	12013.0	3475.4	39.579	721.85	6401.1	1	15477.0	18401.0	82.54	276.38	75327.0	1	876.39	15697.0	5422.3	13.821	4926.6	424.06	16.555999999999997	490.03	1923.0	0.0	241.24	807.92	28.899	37.066	598.08	33.925	5.6542	4408.4	56.541000000000004	140.73	1	7.5389	4.3977	6879.9	1977.4	0.022218	13.380999999999998	5.6918	5097.5	5524.7	73.642	27.014	16.334	0.0	11.937000000000001	1.2565	20.732	-1	0.077472	0.019154	0.10718	11.937000000000001	1	0.034819	0	52.144	696.72	-1	1	0	1	0.036545999999999995	0.023012	0.094777
TCGA-DX-AB36	SARC_3	0	609.26	82495.0	6.9147	6470.9	831.65	28.916	8.8005	0	898.72	192460.0	47370.0	1691.6	212.47	648.1	170.49	48741.0	726.04	18.858	131.38	7000.2	1803.5	13170.0	0.092454	2.5144	0.055213	243.27	9262.6	3371.2	66.633	3045.0	3935.1	1	8861.5	7022.4	2.4092	761.88	3526.5	1	511.06	11164.0	1228.3	31.43	18335.0	700.27	11.850999999999999	3748.4	1311.3	0.0	1330.1	503.86	67.26100000000001	684.56	341.34	25.144000000000002	13.200999999999999	21516.0	66.633	207.44	0	8.8005	6.9147	230.07	1668.7	0.7360300000000001	0.15556	6.4558	15495.0	27988.0	45.147	942.29	22.045	1.2572	8.1719	16.973	16.973	-1	0.047227	0.077591	0.089174	65.376	0	0.038094	0	5.0289	648.1	0	0	1	0	0.030142000000000002	0.020419999999999997	0.047425999999999996
TCGA-DX-AB37	SARC_3	0	378.54	19042.0	36.771	13539.0	723.76	4.4843	4.4843	0	660.6	6267.2	840.35	1602.7	5.3811	358.74	48.626999999999995	3501.3	686.99	5.3811	238.56	2682.5	791.02	5491.4	0.076462	0.8969	0.05753099999999999	202.69	17918.0	3213.4	400.0	26.906	4194.6	1	3943.5	1419.0	42.31100000000001	566.35	69303.0	1	1574.0	10498.0	2292.4	86.098	385.65	506.72	16.049	97.757	1324.7	0.8969	18.834	624.87	16.143	8.9685	442.15	83.40700000000001	2.6906	323.76	90.58200000000001	138.12	0	11.659	1.7937	1722.8	1639.4	0.50378	0.15556	3.5874	239.46	656.5	127.32	41.255	8.0717	1.7937	14.35	1.7937	3.5874	0	0.050262	0.014929	0.079098	4.4843	0	0.035016000000000005	0	1.7937	418.83	0	0	1	0	0.051127	0.020905	0.049901
TCGA-DX-AB3A	SARC_3	0	698.92	27000.0	914.53	4366.6	658.1	410.57	1.9763	0	283.91	95088.0	8434.3	1222.3	1873.5	722.33	58.755	25925.0	260.38	0.9881	238.14	5591.4	1114.1	7174.9	0.076772	4.9407	0.19329000000000002	130.93	13009.0	4143.3	28.162	318.68	290.51	1	4905.1	17211.0	14.849	1233.1	21016.0	1	537.55	23544.0	2007.4	34.091	5031.6	1972.3	24.215	370.55	2306.3	0.0	876.98	1601.7	56.324	124.01	480.73	43.972	74.111	11261.0	26.68	64.723	0	14.328	8.8933	3186.3	1628.6	0.020179	6.9036	21.63	5810.3	7157.1	62.441	88.93299999999999	25.281999999999996	0.0	2.9644	11.857999999999999	5.4348	0	0.044112	0.021486	0.10834	25.198	-1	0.030659	1	7.7372	1706.5	-1	0	-1	0	0.020819999999999998	0.017486	0.041382999999999996
TCGA-FX-A2QS	SARC_3	0	717.07	38053.0	13.805	3048.8	558.41	278.86	0.6903	0	2248.7	34941.0	2361.7	486.28	607.42	320.62	34.257	11544.0	369.97	14.495	165.66	3441.9	770.32	19413.0	0.17752	2.761	0.035026999999999996	398.62	1168.9	2572.9	34.167	321.66	4693.0	1	76588.0	1236.8	23.204	1595.8	40157.0	1	591.54	28491.0	3369.5	56.946000000000005	249.87	316.13	5.5473	71.786	709.23	2.761	36.583	388.23	4.8318	296.12	687.83	52.114	218.81	1458.5	61.431999999999995	23.814	0	38.309	6.2123	1026.4	1444.7	0.9049200000000001	0.43315	5.3909	170.84	396.55	60.70399999999999	920.1	27.265	0.6903	12.079	15.530999999999999	6.5574	0	0.10186	0.035578	0.068382	29.336	1	0.075144	1	8.1035	699.22	-1	-1	0	0	0.096652	0.76036	0.030327999999999997
TCGA-FX-A3NJ	SARC_1	0	1461.8	908.42	1830.7	1446.3	1194.7	4717.4	122.57	0	788070.0	1839.0	865.4	122.57	2257.6	21.739	2884.1	7728.9	69841.0	25.439	58634.0	481.04	50988.0	1087.0	0.079291	0.9251	0.031917	94300.0	1439.0	218630.0	17.114	10716.0	235.43	-1	3974.6	898.42	1.004	153240.0	2408.9	0	67635.0	1628500.0	344.13	7060.1	150.79	3064.3	234.61	18346.0	5410.7	24.052	1.3876	12216.0	2179.9	519.43	174.38	11129.0	48.104	243.29	1280.3	23.127	-1	156.34	18.500999999999998	210.45	304.63	0.018834	0.42496999999999996	8.4135	380.2	472.71	3084.5	1873.7	1297.0	102.68	421.83	3414.9	138.76	0	0.056846	0.032996	0.043745	49.028999999999996	0	0.067732	0	77.539	2153.6	0	0	-1	1	0.072296	0.01505	0.030285000000000003
TCGA-FX-A3NK	SARC_3	0	2038.5	43659.0	490.59	5752.6	673.38	224.93	2.3677	0	767.11	80779.0	11721.0	1617.1	568.72	843.38	423.78	100420.0	2253.1	8.5237	635.02	1989.8	1959.5	16385.0	0.17482999999999999	9.4708	0.12005	529.89	1862.0	4037.9	102.76	1316.9	3115.9	1	5827.4	22555.0	56.99100000000001	1801.8	73677.0	1	971.23	144770.0	1631.8	241.03	6388.1	528.95	27.299	766.66	1722.3	1.4206	391.62	1736.8	111.28	105.13	440.87	129.75	55.878	3678.5	99.444	56.825	0	3.3148	17.047	167.16	1881.8	0.024903	0.35841	7.2831	9537.1	4668.2	74.73	160.06	23.677	1.8942	8.0502	27.939	17.047	-1	0.08605399999999999	0.029851	0.41756000000000004	42.145	0	0.085969	0	135.43	641.65	0	0	0	1	0.095429	0.14463	0.058642999999999994
TCGA-FX-A3RE	SARC_1	0	2513.5	2684.6	612.25	2586.3	1303.8	1674.9	226.34	0	74368.0	5921.6	415.58	361.32	2629.9	263.92	49.165	5922.5	66011.0	47.773999999999994	5538.5	1691.6	15250.0	715.68	0.14294	5.102	0.25233	35358.0	1036.2	11064.0	30.148000000000003	1827.5	346.01	0	7622.9	806.79	2.4601	58148.0	4203.6	1	11427.0	928910.0	990.26	1748.6	419.3	3757.4	266.9	3581.6	6494.9	7.4212	12.987	10132.0	2617.3	1763.0	128.01	3462.9	27.366	594.62	390.54	27.829	-1	185.06	3.7106	190.17	716.5	0.05856	155.58	39.777	247.68	712.43	173.8	1147.5	574.01	616.42	155.84	1252.3	1058.9	0	0.064676	0.039632	0.04888	48.701	0	0.13493	-1	33.544000000000004	1212.0	0	-1	0	0	0.058689	0.030899	0.039965
TCGA-FX-A3TO	SARC_2	1	3070.9	1007.4	7.8512	5515.7	516.94	409.92	6.1983	0	715.5	4845.0	671.49	832.64	28.926	13.222999999999999	98.492	4035.5	945.45	2.4793	121.9	8814.9	1484.3	576.45	0.13082	3.719	0.046874	2414.5	10231.0	2285.9	1203.3	315.7	347.52	1	5190.9	1358.8	3.2865	1132.2	3145.4	0	1340.5	32825.0	3303.7	41.736000000000004	442.15	812.81	7.9401	1402.9	2381.4	0.4132	21.074	577.47	65.703	1214.9	306.61	62.397	9.5041	473.55	59.091	164.88	-1	23.14	1.6529	191.74	1169.4	0.80518	0.36293000000000003	9.281	404.55	607.44	24.156999999999996	24.793000000000003	45.512	3.719	194.22	4.9587	14.05	0	0.12132000000000001	0.04493	0.089934	0.8264	1	0.10985999999999999	1	22.483	586.36	-1	1	1	1	0.070802	0.026402999999999996	0.035951
TCGA-FX-A48G	SARC_1	0	4254.5	2182.2	1065.4	975.02	780.8	1742.4	555.32	0	98270.0	6679.5	1644.2	51.905	1900.9	963.3	484.01	2924.5	109420.0	13.953	12939.0	827.12	3998.9	203.15	0.071937	2.7906	0.028789	50241.0	3074.7	39013.0	19.534000000000002	5431.6	64.183	0	4697.1	900.49	4.291	15332.0	2884.3	0	6278.8	692950.0	455.98	2744.8	932.61	762.94	315.67	870.66	12363.0	1.6743	5.5811	20338.0	45768.0	163.53	380.07	5308.2	0.5581	1186.0	175.25	15.627	-1	83.71700000000001	11.72	70.322	243.9	0.012852	7.312	13.395	312.54	1381.9	468.14	102.14	372.02	51.346000000000004	40.742	1229.5	5465.6	0	0.055014999999999994	0.024853	0.050058	53.57899999999999	0	0.077797	-1	15.627	330.4	-1	-1	1	-1	0.019263	0.024475999999999998	0.033029
TCGA-FX-A76Y	SARC_1	0	15086.0	1055.4	810.11	1224.6	1383.8	1957.0	169.63	0	366780.0	2813.0	1015.2	179.24	6167.5	24.232	217.88	7695.8	232290.0	222.69	33068.0	1086.7	22288.0	1093.8	0.11987	11.280999999999999	0.052739	80116.0	470.02	126760.0	32.588	11250.0	319.2	0	3440.2	1496.9	3.4347	129770.0	2585.8	0	39682.0	1470800.0	460.0	9756.8	322.54	2488.0	184.9	10707.0	9288.5	24.65	15.459000000000001	2944.7	6821.8	956.34	315.86	10502.0	3.7602	326.72	1119.7	25.068	0	274.49	9.6094	223.94	485.72	0.028042	6.9449	26.284000000000002	390.22	519.32	2789.0	1300.2	1806.8	391.48	878.21	1839.6	73.95	0	0.06704500000000001	0.05954299999999999	0.050716000000000004	70.19	0	0.10532000000000001	0	60.472	1742.6	0	0	0	0	0.055598	0.020395	0.07943
TCGA-HB-A2OT	SARC_2	0	1162.6	1367.5	11.137	5375.9	387.94	17.633	15.312999999999999	0	1593.4	2976.8	910.44	1327.2	110.44	54.756	29.234	5670.1	2740.6	13.921	475.64	6910.0	195.82	350.81	0.065438	0.9281	0.053215	419.95	7880.7	6210.2	820.42	45.476000000000006	271.0	0	6812.5	1172.7	2.5672	2091.9	2376.8	0	1062.6	81925.0	460.79	77.494	325.75	679.35	25.32	122.51	2637.1	0.0	36.659	1913.1	53.364	11.137	263.11	117.86	99.304	378.65	77.03	90.95100000000001	-1	12.993	4.6404	190.25	1787.6	0.030208	0.60096	10.84	365.2	823.67	65.025	13.921	17.633	2.7842	6.4965	14.385	12.529000000000002	1	0.077553	0.017555	0.056399	21.81	1	0.10288	1	2.4130000000000003	749.42	-1	-1	1	0	0.044896	0.021902	0.032347
TCGA-HB-A3L4	SARC_1	0	2951.9	1032.9	593.51	766.64	1897.6	1730.8	451.14	0	82272.0	5046.8	304.97	304.55	416.6	30.75	72.03	4524.9	17388.0	87.616	10458.0	2070.3	3834.0	547.6	0.10727	5.476	0.034572000000000006	7389.6	1232.9	51872.0	8.8458	2743.9	390.9	0	1764.5	1657.4	3.9775	132770.0	3610.4	0	15866.0	1113200.0	497.05	601.94	395.96	1813.4	276.2	6231.7	13716.0	17.27	19.377	17157.0	2890.9	1056.0	379.53	1996.6	205.14	406.49	899.33	111.63	0	344.14	0.8425	146.17	613.31	0.026087	60.708	68.631	260.74	514.74	1713.6	300.76	713.71	113.31	149.54	5366.9	541.7	0	0.048561	0.029442000000000003	0.059195000000000005	106.99	0	0.11245	0	51.668	847.94	1	-1	0	0	0.028010000000000004	0.80075	0.075815
