LUSC	Labels	N:GEXP::AKR1C3:8644:	B:MUTA:LOF:HIST1H3C::	N:GEXP::AKR1C1:1645:	N:GEXP::TNFSF13B:10673:	N:GEXP::CLCA2:9635:	N:GEXP::FOXA1:3169:	N:GEXP::AKR1C2:1646:	N:GEXP::TXNRD1:7296:	N:GEXP::CYP4F3:4051:	N:GEXP::CD74:972:	N:GEXP::NQO1:1728:	N:GEXP::ABCC5:10057:	N:GEXP::MAOA:4128:	N:GEXP::NTRK2:4915:	N:GEXP::C3AR1:719:	N:GEXP::FGFR2:2263:	N:GEXP::SOX2:6657:	N:GEXP::GPX2:2877:	N:GEXP::SELPLG:6404:	N:GEXP::SFN:2810:	N:GEXP::CTSS:1520:	N:GEXP::BCL2:596:	N:MIR::hsa-miR-205-5p:Corrected:	N:METH:cg02275294:SOAT1:TssU388:Shore	N:GEXP::ARHGDIB:397:	N:GEXP::HLA-DMB:3109:	N:GEXP::CYP4F11:57834:	N:MIR::hsa-miR-193b-3p:Corrected:	N:GEXP::SLC9A3R1:9368:	N:GEXP::KLF5:688:	N:GEXP::ME1:4199:	N:GEXP::LCP2:3937:	N:GEXP::C3orf58:205428:	N:GEXP::TMEM116:89894:	N:GEXP::SERINC2:347735:	N:GEXP::ARRB1:408:	N:GEXP::ADAM23:8745:	N:MIR::hsa-miR-142-3p:Corrected:	N:GEXP::TP63:8626:	N:MIR::hsa-miR-196b-5p:Corrected:	N:GEXP::PTPRZ1:5803:	N:GEXP::ADH7:131:	N:GEXP::SRGN:5552:	N:GEXP::PHLDB1:23187:	N:GEXP::HLA-DRA:3122:	N:GEXP::SAMSN1:64092:	N:GEXP::CD86:942:	N:METH:cg24237439:RANBP3L:TssU89:NA	N:MIR::hsa-miR-429:Corrected:	N:MIR::hsa-miR-944:Corrected:	N:GEXP::CCRL2:9034:	N:GEXP::TMEM51:55092:	N:GEXP::DPYD:1806:	N:GEXP::PMEPA1:56937:	N:GEXP::HLA-DPA1:3113:	N:METH:cg19237753:SIRPA:TssD272:Shore	N:GEXP::APCDD1L:164284:	N:GEXP::PHC2:1912:	N:GEXP::CSF2RB:1439:	N:GEXP::RAB6B:51560:	N:GEXP::IL21R:50615:	N:MIR::hsa-miR-31-3p:Corrected:	N:GEXP::RAC2:5880:	N:GEXP::SCN9A:6335:	N:MIR::hsa-miR-378a-3p:Corrected:	N:GEXP::PITX1:5307:	N:GEXP::TRIM16L:147166:	N:GEXP::SOX2OT:347689:	N:GEXP::PTPRC:5788:	N:GEXP::FOXE1:2304:	N:METH:cg16970828:UBA7:TssD13:NA	N:GEXP::ITGAL:3683:	N:GEXP::PTPN22:26191:	N:MIR::hsa-miR-193a-5p:Corrected:	N:GEXP::C12orf54:121273:	N:GEXP::TINAGL1:64129:	N:GEXP::C1orf38:9473:	N:GEXP::ACSL5:51703:	N:GEXP::FHL2:2274:	N:GEXP::GBP6:163351:	N:GEXP::LOC730101:730101:	N:GEXP::LAPTM5:7805:	N:GEXP::CXXC5:51523:	N:GEXP::S100A16:140576:	N:GEXP::SNX31:169166:	N:GEXP::BEND5:79656:	N:GEXP::CHST10:9486:	B:MUTA:COMP:NFE2L2::	N:GEXP::SGEF:26084:	N:GEXP::TALDO1:6888:	N:GEXP::TMEM176B:28959:	N:GEXP::OSGIN1:29948:	N:GEXP::FAM107B:83641:	N:GEXP::PHLDA2:7262:	N:METH:cg18110535:LPIN2:TssU467:Shore	N:MIR::hsa-miR-152-3p:Corrected:	N:GEXP::GJB3:2707:	N:GEXP::TXN:7295:	N:GEXP::HLA-DOA:3111:	N:GEXP::CRIP2:1397:	N:GEXP::C12orf53:196500:	N:GEXP::PYGL:5836:	N:GEXP::C18orf1:753:	N:GEXP::MGAT4A:11320:	N:GEXP::ADCY3:109:	N:GEXP::CYSLTR1:10800:	N:GEXP::CXCR3:2833:	N:METH:cg21692936:SLC3A2:TssD353:Shore	N:GEXP::TMEM170B:100113407:	N:GEXP::SULT1C4:27233:	N:GEXP::FRAS1:80144:	N:MIR::hsa-miR-376c-3p:Corrected:	N:GEXP::FMO4:2329:	N:GEXP::HAPLN4:404037:	N:GEXP::MAGED4:728239:	N:GEXP::BLCAP:10904:	N:GEXP::SEMA4D:10507:	I:CNVR::ASIC2:40:	I:CNVR::RD3L:647286:	N:GEXP::TDRD7:23424:	I:CNVR::LOC100132781:100132781:	I:CNVR::GPATCH3:63906:	I:CNVR::ATP11B:23200:
TCGA-18-3419	LUSC_4	36.529	1	44.138999999999996	75.594	5952.7	4084.1	22.83	2238.9	3.5514	29307.0	38.558	3046.1	4290.6	333.83	520.03	2068.9	1517.0	3167.3	544.89	6949.2	3112.6	663.61	12597.0	0.064457	1933.5	1446.4	0.5073	38.224000000000004	10170.0	6145.9	847.26	694.55	1342.9	83.712	1484.0	164.38	288.17	11117.0	10258.0	711.93	54.286	272.95	2524.5	418.56	13854.0	302.38	298.82	0.08078300000000001	477.8	274.74	134.45	793.99	392.18	257.08	3909.1	0.047714	11.669	1041.6	466.76	935.03	150.94	1.1945	1244.0	1.5219999999999998	1570.8	12886.0	83.204	16.235	1525.6	257.73	0.081015	592.58	109.08	95.561	131.91	433.27	576.34	242.51	313.03	3742.2	492.63	3643.7	110.6	2396.2	2440.3	57.836999999999996	34.499	0	102.48	2405.8	1888.3	87.26299999999999	1133.9	138.0	0.38889	785.99	520.53	1459.6	317.09	279.04	7.6101	694.55	118.21	907.13	2185.7	45.153999999999996	86.24799999999999	0.054436	147.13	1.5219999999999998	595.11	1.1945	1031.9	8.6248	414.09	4053.2	893.94	0	1	276.5	-1	0	1
TCGA-18-3421	LUSC_4	1640.0	1	7428.6	87.868	4102.6	2612.2	7473.9	3181.4	75.39699999999999	30444.0	1085.6	4170.1	5058.4	2626.4	265.31	1238.7	1445.0	2583.9	306.12	21438.0	2817.5	128.69	10618.0	0.040199	2657.6	2246.0	191.04	24.883000000000003	4688.2	2752.3	802.15	431.97	1858.3	329.37	2756.2	136.05	132.09	9694.5	5496.0	281.23	1598.1	1644.0	3656.5	252.83	29356.0	324.83	264.74	0.034504	447.89	296.28	106.01	411.56	841.84	553.86	5874.1	0.044397000000000006	15.873	1699.5	191.04	356.01	55.556000000000004	138.88	935.94	45.918	2046.8	2624.2	282.15	194.44	922.9	214.85	0.033106000000000003	250.57	100.34	204.27	209.18	386.05	370.75	378.69	1675.2	4171.8	213.15	3690.5	186.51	9757.9	378.12	68.027	448.41	0	65.193	3797.1	1613.4	197.85	1278.9	174.6	0.28744000000000003	950.76	297.05	3663.8	612.81	514.17	5.6689	317.46	109.98	559.52	936.14	38.549	65.193	0.022709	103.74	4.5351	259.07	18.518	86.16799999999999	1.1338	280.45	1175.7	276.64	0	1	286.85	-1	0	1
TCGA-18-4086	LUSC_2	52410.0	0	105570.0	104.55	14726.0	246.71	37660.0	28836.0	3864.2	29781.0	14943.0	8530.4	2547.5	23971.0	277.2	2655.6	3749.4	18871.0	381.75	35646.0	2394.3	554.8	11215.0	0.15822	2014.5	1276.7	6042.7	99.258	7689.7	8872.5	5548.4	504.91	1952.3	968.63	3090.4	103.36	2041.0	8686.5	19554.0	272.28	3021.5	9075.3	2686.1	741.72	17370.0	310.47	338.19	0.025844	148.62	269.57	52.669	192.06	277.2	933.78	5673.6	0.044924	28.116	2068.7	391.25	2238.6	129.15	1.0848	1166.6	1760.6	422.53	1346.4	2321.3	345.71	1257.3	2748.3	0.078822	346.51	114.05	58.036	26.531999999999996	1655.3	687.47	178.2	1041.9	5753.2	923.09	4956.4	95.834	10916.0	50.293	56.629	166.32	0	1040.3	15923.0	1789.5	4459.8	823.3	315.22	0.25451999999999997	860.24	1309.6	14043.0	514.02	621.73	49.501000000000005	2019.6	341.36	447.49	2003.0	34.849000000000004	57.025	0.052684	74.449	8.7121	508.47	4.8816	134.25	8.7121	175.88	1944.8	947.64	0	1	687.86	0	0	1
TCGA-18-4721	LUSC_5	3358.1	1	68978.0	159.77	4778.2	635.34	6319.6	21977.0	3343.1	51371.0	10414.0	15487.0	4146.6	17868.0	678.57	2837.4	6781.9	9795.1	808.27	5678.2	5977.4	778.2	9810.5	0.13041	3400.4	2351.5	5400.4	51.879	8746.2	6373.1	6155.1	941.73	1635.3	1224.6	615.6	169.17	6604.3	8809.3	10975.0	475.0	2427.6	6297.0	2722.7	574.25	27401.0	453.01	601.5	0.054397	84.89299999999999	193.37	136.28	326.13	451.13	630.64	9183.3	0.054947	30.075	1217.1	456.77	3378.8	212.41	5.39	1277.3	732.85	249.96	347.74	2103.4	2358.1	2439.8	2829.9	0.05634	1030.1	202.07	86.914	7.5188	355.26	738.72	310.15	421.05	4234.0	638.16	8575.2	58.271	2308.3	33.835	12.218	462.41	1	449.25	11969.0	2962.4	2629.7	957.71	86.46600000000001	0.17719000000000001	327.44	180.45	8412.6	991.54	170.11	14.097999999999999	1256.6	229.32	859.02	1906.0	43.233000000000004	90.226	0.36734	141.92	13.158	317.67	6.7375	66.729	7.5188	165.14	1984.0	991.54	0	1	691.73	0	-1	1
TCGA-18-5592	LUSC_2	40288.0	1	75619.0	23.011999999999997	4860.6	242.17	76654.0	7668.7	4376.9	10305.0	6538.2	8001.8	2781.1	20751.0	89.855	1216.0	5273.3	24091.0	195.78	15980.0	892.7	241.44	49902.0	0.27639	852.52	292.58	8024.1	197.02	9113.0	8234.9	6231.0	197.97	1018.7	239.98	1200.6	75.244	3887.5	5268.8	34897.0	2288.6	2725.6	3759.7	547.89	714.09	4288.9	80.358	103.0	0.040645	136.32	223.89	20.09	100.45	112.5	728.34	1485.9	0.038912	9.4968	1136.0	108.85	990.96	65.017	0.0	1636.8	1933.1	491.55	921.56	5812.4	47.119	395.95	5046.9	0.028912	228.29	42.736000000000004	103.48	14.975999999999999	1158.6	285.27	78.532	1068.0	2338.4	580.04	1613.4	51.867	4122.7	32.143	25.568	259.7	1	629.71	6190.9	604.88	1682.8	450.74	208.2	0.48394	579.12	729.07	12559.0	168.02	189.57	11.323	7772.8	47.849	89.855	2957.7	6.2095	28.855999999999998	0.5374800000000001	13.149000000000001	3.6526	31.413	0.0	104.47	1.0958	118.93	2693.8	1158.6	0	1	298.06	0	-1	1
TCGA-21-1072	LUSC_2	23841.0	1	30693.0	41.327	17130.0	507.68	42719.0	18955.0	3490.3	9172.4	22067.0	6751.2	4216.0	46251.0	221.95	2369.5	4882.2	13646.0	118.28	20380.0	760.62	313.51	21130.0	0.45245	1143.6	395.81	7475.9	245.88	3476.8	6943.9	3477.9	392.25	5040.8	1026.8	1119.4	74.459	6161.2	4511.9	38976.0	2014.9	3515.3	6351.5	1099.1	596.39	5256.7	124.69	169.23	0.022139	123.78	537.34	38.833	110.44	302.82	790.2	1852.2	0.035785000000000004	14.251	1002.5	130.39	934.13	28.002	71.457	529.05	2846.2	499.64	345.58	5126.0	300.33	546.51	2372.4	0.43363	132.17	53.083	63.58	27.432	778.44	235.13	114.72	2172.5	3516.7	491.29	2154.7	15.675999999999998	5073.2	66.62100000000001	118.64	425.74	0	1125.4	8889.2	535.82	3299.4	845.06	149.28	0.6391399999999999	1128.1	616.34	16883.0	153.91	201.65	19.238	2064.6	92.272	275.04	2517.8	10.687999999999999	14.251	0.31398000000000004	170.29	3.9189	489.51	6.1892	116.86	21.803	124.59	1671.6	694.72	1	0	521.57	1	-1	1
TCGA-21-1075	LUSC_2	51228.0	1	61224.0	7.1174	49302.0	285.05	36727.0	18024.0	3024.6	4513.9	11983.0	10119.0	5250.5	10339.0	51.601000000000006	4158.0	10377.0	20499.0	219.57	8002.5	353.02	402.13	23200.0	0.25734	539.15	116.01	5046.3	425.86	8451.6	10288.0	12070.0	67.26	2679.4	1865.1	927.76	37.722	7363.0	4057.8	14042.0	517.49	9399.3	5942.0	382.21	327.4	2013.2	28.114	78.292	0.016025	347.43	404.61	11.388	49.466	227.76	76.868	595.73	0.035406	8.8968	617.08	36.655	3156.2	4.6263	34.45	336.65	3611.5	579.79	698.22	3196.3	1032.4	74.021	1622.4	0.1088	26.69	6.7616	39.580999999999996	1.7794	152.67	89.68	44.128	153.74	7317.4	1166.9	567.26	25.267	6268.0	17.082	152.31	462.99	1	933.81	13854.0	239.86	3713.9	113.17	71.17399999999999	0.71141	1392.7	232.38	9245.5	53.736999999999995	146.62	5.3381	1788.3	25.623	71.88600000000001	1329.8	7.1174	1.7794	0.36129	143.06	3.9146	255.16	6.5969	138.08	1.0676	102.15	1375.8	465.12	1	0	191.46	-1	-1	1
TCGA-21-1076	LUSC_1	5652.9	0	7082.7	421.45	7043.5	190.34	2942.2	4536.6	977.05	111000.0	2959.2	5228.7	1193.9	10816.0	1143.7	1762.2	4642.7	6486.7	1328.1	7400.5	15391.0	490.7	4802.9	0.27164	6129.4	4812.4	1451.1	36.201	2724.6	6409.6	1759.4	1550.1	1756.2	713.49	2731.7	405.22	1060.5	13336.0	12639.0	316.91	4632.4	3379.1	5353.8	1314.2	41105.0	588.84	1030.9	0.075911	108.01	114.54	488.33	632.77	990.5	1489.1	14234.0	0.052538	35.615	2450.3	1195.1	1127.4	290.04	1.7804	2195.1	667.78	376.85	928.77	362.84	165.41	3495.1	2351.4	0.041348	1508.9	290.86	127.0	0.3957	522.75	1891.2	886.43	523.94	3052.6	1215.7	18564.0	264.35	4569.4	3.1658	39.573	225.17	0	754.25	4688.6	4531.1	224.77	1687.8	154.33	0.46405	443.91	1403.6	5918.1	2245.3	810.45	53.027	2286.5	494.66	1361.7	2628.9	91.80799999999999	159.08	0.096649	199.45	56.589	419.07	2.3738	92.6	4.7487	105.66	2707.2	1811.6	0	1	825.09	1	0	1
TCGA-21-1079	LUSC_3	317.98	0	773.16	61.545	29145.0	16.241	1123.6	1315.1	1.7096	15549.0	569.29	1125.8	1002.2	69.666	282.51	441.07	187.2	8.5479	287.21	24266.0	913.35	83.77	23888.0	0.070727	1924.6	315.42	311.57	458.0	404.32	3787.2	161.56	365.85	309.01	249.6	15433.0	78.21300000000001	40.175	1644.2	10649.0	627.8	573.99	3.8466	1687.8	3692.7	6468.6	72.657	349.18	0.030919	140.09	159.36	32.482	1308.3	303.45	7344.8	1706.6	0.035023	219.25	3085.8	129.93	64.53699999999999	40.227	140.09	3094.8	15.882	91.52	611.6	247.13	10.258	337.22	382.52	0.036063	115.4	41.03	105.57	142.32	4083.8	425.26	388.93	5716.9	192.76	32.482	1910.9	167.11	7590.1	19.233	55.562	86.334	0	8.1205	3070.4	670.59	136.77	451.33	447.91	0.41171	197.89	2934.5	2699.0	126.51	818.04	26.926	11500.0	571.0	96.164	1618.5	14.530999999999999	11.967	0.5821	10.685	13.249	387.22	1.2042	284.22	9.4027	148.31	3978.2	663.75	0	1	353.46	0	-1	1
TCGA-21-1080	LUSC_4	764.07	0	662.78	50.643	5321.9	3836.0	1383.4	1213.4	10.048	19636.0	274.92	5112.5	5395.5	110.53	240.35	1092.0	708.2	1602.9	295.02	10521.0	1574.0	173.63	24668.0	0.039754000000000005	1471.5	821.54	14.870999999999999	15.634	4226.3	9859.3	508.04	411.17	3940.1	223.07	4258.8	155.55	16.077	10196.0	11767.0	1043.6	502.41	1540.6	1086.4	478.7	8821.1	124.2	491.56	0.01665	627.96	346.55	86.415	352.09	909.16	364.15	3410.8	0.079747	13.264000000000001	2047.0	213.02	255.63	54.863	12.377	628.22	17.685	1806.4	8812.3	369.4	5.627000000000001	832.39	667.2	0.053634	385.45	73.955	183.7	202.17	484.32	540.6	169.21	292.6	2008.0	275.32	3353.7	64.711	11658.0	747.99	5.627000000000001	28.537	0	341.64	2132.6	889.87	79.984	570.74	98.473	0.49371000000000004	373.26	1825.6	7516.9	438.5	222.27	3.6174	2673.6	77.572	340.84	2239.8	14.068	46.623999999999995	0.01832	38.585	8.4405	75.965	2.6056	279.34	1.2058	611.4	3017.7	303.46	0	0	524.12	0	0	1
TCGA-21-5782	LUSC_6	252.81	0	724.72	42.696999999999996	8791.0	3285.4	1122.5	4647.2	19.101	34098.0	300.0	8219.1	2185.4	4615.7	88.764	4316.9	7073.0	1249.4	646.07	31042.0	1198.9	371.91	20676.0	0.24752	3089.9	432.58	204.49	142.15	5322.5	5565.2	226.97	253.93	4996.6	142.7	5739.3	222.47	466.29	5379.3	14649.0	577.64	1247.2	330.34	548.32	1144.9	7787.6	68.539	187.64	0.087224	262.15	209.04	44.943999999999996	633.71	370.79	3919.1	2986.6	0.077072	51.685	4604.5	151.69	174.16	121.73	2.4859	1095.5	98.618	412.21	4446.1	123.6	51.685	285.39	801.12	0.07077	377.53	44.943999999999996	164.07	76.404	986.52	584.27	197.75	1768.5	2389.9	186.52	2250.6	267.42	5251.7	124.72	317.98	433.71	0	564.04	3500.0	1965.2	77.528	2460.7	331.46	0.33349	485.43	2214.6	2686.5	459.55	1339.3	38.202	815.73	224.72	317.98	1481.1	46.067	88.764	0.054804	162.92	15.73	1520.2	24.180999999999997	128.09	41.685	792.1	2680.9	748.32	0	0	212.36	-1	1	1
TCGA-21-5783	LUSC_6	80.99600000000001	1	122.51	27.289	9151.4	67.061	33.676	1889.6	0.8709	13282.0	699.94	1029.4	116.12	169.25	111.48	343.44	525.75	58.062	240.38	17002.0	499.91	249.38	14436.0	0.28143	2169.8	357.95	1.7419	224.93	1806.9	345.18	416.59	227.02	653.49	100.45	7248.4	145.74	638.68	1707.1	4240.6	1759.5	592.52	0.8709	428.79	1514.2	4670.8	59.513000000000005	119.61	0.13255999999999998	146.29	96.637	20.031	448.24	497.01	6215.6	1274.2	0.03387	91.15700000000001	2945.2	147.77	466.82	86.695	42.321000000000005	781.22	307.66	357.89	313.82	175.06	17.709	325.73	277.83	0.034443	141.67	39.192	288.91	4.645	2018.8	354.47	78.67399999999999	3654.4	119.03	140.22	1558.4	798.35	4284.4	4.645	132.67	573.65	0	281.6	3142.0	1207.4	99.867	1167.0	600.65	0.13293	541.84	1322.9	2612.8	137.03	3695.6	161.12	951.05	1021.3	413.69	2041.2	13.645	19.451	0.046023	292.05	310.63	1019.0	4.332	60.965	71.181	386.9	1720.4	725.77	-1	1	343.44	0	0	1
TCGA-21-5784	LUSC_3	5149.2	0	5831.7	68.561	20173.0	1322.1	9576.5	1785.2	13.27	77125.0	850.16	7096.3	3609.0	3203.8	352.98	3252.9	1943.6	2202.8	769.66	31335.0	3164.0	442.77	21702.0	0.042217000000000005	4745.3	1515.0	181.8	52.585	6358.9	11406.0	594.05	429.95	1982.5	195.95	11798.0	292.82	536.55	9201.2	15703.0	475.49	1959.5	1348.2	3197.6	752.4	26518.0	260.98	371.56	0.053339	116.3	40.899	113.68	679.86	717.02	2784.5	8985.1	0.066038	12.828	2814.1	297.69	102.18	91.56200000000001	1.6693	1708.7	32.573	172.78	4275.6	459.14	15.924000000000001	762.58	1362.4	0.016888999999999998	460.47	48.214	165.27	312.29	2157.2	661.28	594.05	2060.8	2485.5	123.41	5320.8	262.3	24426.0	378.19	35.385999999999996	107.04	0	292.38	7487.3	2055.9	172.07	1252.2	1109.8	0.13117	209.78	908.11	5025.8	795.75	1073.5	11.058	1529.6	739.58	399.43	682.38	43.348	91.12	0.04355	89.351	16.809	507.8	9.1814	1376.1	3.7864	640.47	5595.1	597.15	0	0	487.01	0	0	1
TCGA-21-5786	LUSC_6	20.199	0	42.417	22.555	9714.2	69.012	35.348	1061.8	1.0099	16515.0	251.81	1584.6	420.13	866.86	188.86	2384.4	469.95	10.099	406.33	22335.0	1063.5	98.3	45334.0	0.13509000000000002	2435.3	479.72	1.0099	78.923	2420.8	1963.0	363.91	284.46	1600.1	120.18	2072.7	228.92	225.89	6960.1	4914.3	1251.4	437.97	4.713	1002.5	753.75	6115.8	120.18	117.83	0.29754	103.44	53.81100000000001	29.625	420.81	277.73	1976.4	1951.5	0.038347000000000006	328.23	1773.1	211.08	354.15	107.18	27.503	671.94	4.713	289.38	681.03	120.9	21.545	482.41	617.74	0.38545	278.4	29.625	220.03	20.199	357.85	426.53	153.17	1122.0	162.6	110.08	1919.9	419.46	6536.9	46.457	50.833	405.32	0	99.647	2400.6	920.72	84.49799999999999	367.28	118.5	0.30121	570.99	1869.7	1375.2	264.6	374.68	232.28	2427.2	146.1	352.13	2583.2	23.228	47.467	0.44409	160.24	49.15	307.36	17.937	216.12	22.555	313.08	1660.7	1239.2	-1	1	252.15	-1	-1	1
TCGA-21-5787	LUSC_1	1049.7	1	1069.8	144.37	256.21	1330.8	2612.9	1244.2	2.193	85184.0	8952.5	331.51	669.59	67.983	357.46	172.15	18.275	34.357	1194.1	4535.1	3502.6	221.86	488.62	0.1214	3941.2	1585.9	114.77	416.53	4629.8	3642.5	415.57	1065.1	295.32	54.093999999999994	4367.7	237.94	9.1374	11490.0	81.506	2485.4	6.9444	8.7719	3413.4	648.03	26369.0	565.42	570.17	0.3648	99.555	1.1443	103.8	614.03	491.96	2546.4	11173.0	0.049457999999999995	15.716	3758.4	441.15	86.257	279.9	155.63	2054.5	14.254000000000001	263.19	605.63	170.69	0.3655	1822.7	6.9444	0.019921	1106.4	202.85	561.86	0.3655	310.31	663.01	3160.4	2455.4	107.46	27.778000000000002	9460.9	608.55	30901.0	1.0965	9.1374	189.33	0	129.39	6790.9	1761.7	55.556000000000004	4666.3	346.13	0.37884	194.53	1576.8	7981.4	1277.4	3637.4	5.117	4734.3	233.92	1388.9	2806.7	40.205	234.65	0.06832200000000001	62.5	6.9444	52.632	2.2886	14.254000000000001	3.5563	26.4	2050.8	1421.0	1	0	483.19	1	-1	1
TCGA-22-0940	LUSC_1	4157.4	0	10992.0	238.59	185.49	883.7	2899.8	6172.8	60.583	158440.0	16318.0	2329.8	1595.4	38.145	586.39	843.31	497.76	3658.2	712.42	11709.0	7322.7	215.03	14614.0	0.043823	8263.3	3200.8	1034.4	138.55	4077.0	4954.4	2456.2	1272.2	751.68	217.28	5997.0	249.44	90.875	15616.0	4537.0	536.73	154.82	133.88	3679.1	1074.4	57380.0	473.07	577.79	0.019691	40.566	59.288999999999994	184.74	419.97	665.67	5418.2	20928.0	0.044364	57.218	1506.4	493.64	319.0	289.54	39.942	3165.3	61.945	245.9	1127.5	2065.9	14.585	2264.0	178.38	0.027908999999999996	786.46	310.4	95.48700000000001	25.804000000000002	3938.3	872.1	1624.5	2806.7	505.61	82.274	8893.4	273.75	8071.4	0.0	15.333	288.33	0	89.75299999999999	7354.1	3072.9	162.68	2269.3	437.17	0.14703	408.16	381.08	10477.0	2277.5	664.92	4.1137	416.98	383.69	592.75	1577.9	63.575	116.68	0.24214000000000002	94.98899999999999	19.073	44.503	3.7446	45.251000000000005	6.3575	191.26	2785.7	1035.5	0	-1	1298.4	1	-1	1
TCGA-22-0944	LUSC_2	3276.5	0	22534.0	15.259	5928.9	383.06	29757.0	10755.0	529.28	9134.9	7038.7	4053.1	2278.9	19597.0	46.412	2206.2	5168.2	9663.5	130.34	33219.0	499.4	481.6	8916.1	0.030337	799.81	191.69	1585.0	64.134	5959.5	14389.0	2222.1	129.06	654.53	499.4	2772.3	39.736	690.77	6038.1	15810.0	346.11	4133.5	219.66	630.06	538.82	3014.9	112.53	87.73700000000001	0.029173	83.215	154.24	17.802	184.38	138.28	829.37	1020.4	0.047661	6.9936	1115.5	125.25	815.7	26.07	50.883	1043.3	539.16	381.09	1622.8	1219.7	99.499	238.42	3647.8	0.034553	95.367	25.430999999999997	118.2	21.616	734.96	204.72	302.63	1571.0	2322.8	164.03	1074.5	52.452	14764.0	6.9936	11.444	155.13	0	375.75	8692.7	326.47	821.43	803.94	1173.0	0.2777	473.85	1925.1	8183.1	162.12	652.94	9.5367	1224.8	97.91	84.55799999999999	1914.0	6.9936	10.49	0.53135	62.942	4.7683	149.73	3.1802	78.51899999999999	4.7683	220.26	1403.5	576.01	0	0	853.22	1	-1	1
TCGA-22-1011	LUSC_4	459.5	0	386.78	99.725	13342.0	3433.6	728.93	1683.8	11.57	44556.0	514.6	3390.1	4007.2	4186.2	309.09	1732.8	2687.6	1320.7	1041.9	9049.0	2911.8	655.1	9442.3	0.056634000000000004	5143.8	1375.8	375.21	63.812	2332.2	6465.6	249.04	708.54	3365.3	179.06	2211.0	190.08	157.03	13776.0	10621.0	327.19	2228.1	1267.2	2270.5	673.83	15815.0	374.66	444.63	0.025222	217.09	70.068	74.38	390.08	783.47	1730.6	5979.1	0.059446000000000006	44.077	2405.5	760.88	104.13	207.68	12.512	1991.7	25.090999999999998	355.97	4272.2	248.3	36.364000000000004	2075.5	1175.2	0.029060000000000002	1330.6	180.72	104.48	139.94	2758.1	1641.9	598.35	1192.8	4966.9	417.08	5097.0	264.46	6548.8	532.23	134.44	391.19	0	298.07	3352.6	1481.0	192.84	2051.8	186.78	0.23800000000000002	267.13	1261.2	2224.8	544.9	720.66	7.1625	483.75	285.4	577.96	1283.7	139.94	113.5	0.024802	174.66	26.997	780.16	11.887	567.49	5.5096	215.87	3702.5	1282.1	-1	0	249.59	-1	1	0
TCGA-22-1012	LUSC_2	31982.0	0	28179.0	51.196000000000005	3951.6	80.69	35297.0	7235.9	140.23	25933.0	1811.9	2283.8	1188.7	4549.8	199.78	4953.8	14377.0	6529.2	386.2	18234.0	1572.1	116.86	14616.0	0.043229000000000004	2249.9	558.15	693.93	34.281	5199.8	7938.8	4177.0	281.02	737.34	337.79	3410.7	114.64	963.83	10212.0	16022.0	28.7	1489.2	792.43	1044.5	658.88	8299.9	117.97	245.41	0.030375	183.36	364.33	51.753	307.18	163.61	1312.7	2823.0	0.09435	13.912	1414.6	201.45	3403.4	80.134	3.1889	1332.8	303.72	220.83	739.01	398.79	251.53	579.86	1443.0	0.15116	338.34	52.86600000000001	126.76	4.4519	762.38	376.18	158.6	455.76	803.56	306.62	3665.0	80.69	7249.9	12.799000000000001	11.686	268.23	0	367.28	12027.0	942.68	229.83	699.5	337.79	0.1126	350.78	1785.2	5194.8	293.27	494.71	136.34	3206.5	152.48	340.57	1756.5	20.59	56.761	0.018666	49.527	10.017000000000001	242.07	7.9723	29.494	20.59	414.52	1811.3	1392.3	1	-1	343.91	-1	0	1
TCGA-22-4591	LUSC_4	16585.0	0	55578.0	42.305	274.06	5145.3	23486.0	21180.0	1985.6	20409.0	9789.1	7254.1	1974.9	5983.8	185.78	3998.2	4612.5	13625.0	210.91	4408.6	1873.1	158.49	19652.0	0.027385000000000003	1451.6	851.32	3065.9	59.79	9942.7	4823.4	3450.9	187.62	2044.5	632.74	868.49	349.79	3.0656	5753.0	4308.1	1006.0	3019.6	7477.0	855.61	618.95	9381.0	102.08	183.63	0.020232	544.69	266.04	57.94	145.31	625.69	217.96	3117.4	0.12924000000000002	1.5328	1308.7	144.08	169.53	35.684	17.553	273.76	112.42	567.18	1252.0	2425.6	60.086000000000006	478.23	126.61	0.10857	220.72	45.06399999999999	83.925	43.838	159.72	363.58	259.04	109.75	217.04	2051.8	2514.7	57.327	5777.4	314.84	70.202	2837.5	0	383.81	21355.0	741.57	3565.9	1640.1	139.18	0.084277	755.33	154.81	4055.2	560.09	305.33	217.35	876.15	55.794	366.34	1396.2	302.27	26.058000000000003	0.020619	488.66	17.474	1882.3	0.5485300000000001	438.07	5.2361	402.59	4449.1	268.55	0	1	252.61	-1	0	1
