KIRP	Labels	N:GEXP::KRT7:3855:	N:GEXP::TPX2:22974:	N:METH:cg03588357:GPR68:TssD52:Island	N:GEXP::TXNRD1:7296:	N:GEXP::UGT1A6:54578:	N:GEXP::NQO1:1728:	N:GEXP::SQSTM1:8878:	N:GEXP::HSP90AB1:3326:	N:GEXP::BUB1:699:	N:GEXP::MET:4233:	N:GEXP::RNF43:54894:	N:GEXP::BCL2:596:	N:METH:cg02275294:SOAT1:TssU388:Shore	N:GEXP::SATB2:23314:	N:METH:cg00828602:WNT5A:TssD837:Island	N:GEXP::FHL1:2273:	N:GEXP::QPRT:23475:	N:GEXP::CDCA2:157313:	N:GEXP::RELN:5649:	B:MUTA:COMP:CD70::	N:GEXP::TNFSF13:8741:	N:GEXP::ME1:4199:	N:MIR::hsa-miR-224-5p:Corrected:	N:GEXP::DTL:51514:	N:GEXP::ABCA17P:650655:	N:GEXP::MACC1:346389:	N:GEXP::ACCN2:41:	N:GEXP::CPA3:1359:	N:METH:cg05705583:CAMLG:TssU760:Shore	N:GEXP::TSKU:25987:	N:GEXP::HSD17B14:51171:	N:GEXP::C1orf107:27042:	N:MIR::hsa-miR-126-3p:Corrected:	N:GEXP::GPC4:2239:	N:GEXP::DYNC2LI1:51626:	N:METH:cg07440414:TCF7:TssU23:Island	N:METH:cg09009259:MUM1:TssU189:Island	B:MUTA:COMP:SETD2::	N:MIR::hsa-miR-31-3p:Corrected:	N:GEXP::EXO1:9156:	N:METH:cg13264741:GRIN2B:TssU128:Shore	N:GEXP::MAL2:114569:	N:GEXP::UGT1A9:54600:	N:GEXP::NPM1:4869:	N:GEXP::BRCA1:672:	N:METH:cg20947775:SCD5:TssU229:Island	N:GEXP::GNAI1:2770:	N:GEXP::KCTD15:79047:	N:GEXP::CCDC65:85478:	N:GEXP::CLDN10:9071:	N:GEXP::PBK:55872:	N:GEXP::PLEKHH2:130271:	N:GEXP::HEATR1:55127:	N:GEXP::TES:26136:	N:GEXP::ZNF167:55888:	N:METH:cg19044630:PRUNE2:TssU528:Shore	N:GEXP::METT10D:79066:	N:GEXP::KITLG:4254:	N:GEXP::UCK2:7371:	N:GEXP::WNT5A:7474:	N:GEXP::CHP2:63928:	N:GEXP::SOSTDC1:25928:	N:GEXP::RNF186:54546:	N:GEXP::XK:7504:	N:GEXP::PROM1:8842:	N:GEXP::CHST2:9435:	N:GEXP::WSCD1:23302:	N:GEXP::WDR60:55112:	N:GEXP::GPR125:166647:	N:GEXP::CCL28:56477:	N:METH:cg23097681:ARHGAP24:TssU94:Shore	N:GEXP::ATOX1:475:	N:GEXP::EIF2S3:1968:	N:GEXP::AP1S3:130340:	N:GEXP::ZKSCAN5:23660:	N:GEXP::SIGLECP3:284367:	N:GEXP::CTSC:1075:	N:GEXP::WNT3:7473:	N:GEXP::CCT3:7203:	N:GEXP::ATF5:22809:	N:GEXP::TMEM107:84314:	N:METH:cg18840461:SOWAHA:TssU415:Island	N:GEXP::TLE4:7091:	N:METH:cg05894797:PSEN2:TssU25:Shore	N:GEXP::NONO:4841:	N:MIR::hsa-miR-452-3p:Corrected:	N:GEXP::SBK1:388228:	N:GEXP::CSPG5:10675:	N:GEXP::TNFAIP1:7126:	N:METH:cg21311175:HIRA:TssU520:Shore	N:GEXP::TPK1:27010:	N:GEXP::SDR42E1:93517:	N:GEXP::ISPD:729920:	N:GEXP::BMP6:654:	N:GEXP::C19orf12:83636:	N:GEXP::REXO2:25996:	N:MIR::hsa-miR-1295a:Corrected:	N:GEXP::LOC338758:338758:	N:GEXP::PAK3:5063:	N:GEXP::FLJ32063:150538:	N:GEXP::MEIS3P1:4213:	N:GEXP::C15orf51:196968:	N:GEXP::CCDC13:152206:	I:CNVR::MYO1C:4641:	N:GEXP::FDX1:2230:	I:CNVR::PCSK5:5125:	I:CNVR::LOC101927722:101927722:	I:CNVR::SNCB:6620:	I:CNVR::PTP4A1:7803:	I:CNVR::POLR1D:51082:	N:GEXP::FAM185A:222234:
TCGA-BQ-5892	KIRP_2	64.857	245.81	0.097536	1836.8	4116.5	804.8	15558.0	17927.0	101.41	7099.5	19.708	1788.8	0.14525	399.89	0.053602	10239.0	909.43	795.84	23.65	0	575.97	108.22	8.2621	88.507	14.690999999999999	3925.1	12.183	56.974	0.14525	10344.0	1216.9	586.22	15376.0	2540.5	716.65	0.1066	0.1378	0	0.37555	38.699	0.049766000000000005	1454.5	3105.7	10196.0	275.91	0.065204	516.71	460.45	21.141	1508.4	54.824	517.42	777.57	1603.1	40.133	0.067169	1163.8	195.29	98.54	81.34	7.8832	13.258	572.25	5.0166	4807.7	323.21	1273.5	597.69	657.17	139.03	0.20831	1685.6	3753.1	359.4	446.12	9.6748	4551.5	34.041	3996.4	1027.0	146.56	0.043910000000000005	136.52	0.16616	5765.8	1.1267	21.141	26.875	1987.8	0.03317	230.76	183.82	62.707	34.159	1194.3	847.44	0.37555	14.690999999999999	13.975	0.0	638.54	18.633	7.8832	1	702.68	0	1	1	0	0	104.27
TCGA-BQ-5893	KIRP_4	278.21	991.86	0.5798399999999999	35532.0	28516.0	58630.0	62822.0	35131.0	393.27	8889.7	400.3	1341.5	0.33285	298.93	0.84326	1396.2	54.013999999999996	85.09100000000001	4.0696	1	2528.8	1039.2	23.557	356.27	560.86	1850.5	217.17	554.57	0.8385299999999999	4687.8	28.857	995.19	1489.6	1373.3	778.76	0.76461	0.12125999999999999	0	26.572	150.57	0.7258399999999999	8490.6	2157.8	11962.0	348.87	0.080167	1016.3	761.01	1.4798	232.36	229.38	643.73	1192.0	2758.0	11.099	0.29181	1131.3	3805.4	661.86	266.37	0.0	3278.2	4.0696	281.54	1975.6	311.51	1212.7	290.42	738.44	72.512	0.56996	740.66	4797.6	2284.1	253.79	16.278	13387.0	1.8498	11232.0	590.83	240.47	0.6473800000000001	246.02	0.21473000000000003	8017.8	3.5807	1416.9	211.25	2501.3	0.054036	292.27	81.76100000000001	156.12	596.34	331.85	742.88	0.0	18.868	1.4798	0.37	83.611	0.0	2.5897	1	641.88	0	0	0	1	0	48.835
TCGA-BQ-5894	KIRP_4	628.2	2499.3	0.35396	21200.0	17031.0	2781.7	14731.0	34470.0	784.94	11826.0	180.48	486.19	0.43036	410.89	0.54557	1510.5	131.78	250.87	29.465999999999998	1	2955.6	601.19	28.799	508.29	180.48	1796.6	193.98	410.48	0.5333	4439.5	62.615	431.35	3765.9	1751.2	723.96	0.60428	0.11797	0	12.370999999999999	173.93	0.4717	7526.1	661.72	7995.5	488.23	0.046342	1005.5	792.72	4.0925	66.065	334.77	419.89	777.16	3950.3	24.146	0.33384	815.22	7176.2	368.73	197.67	0.4092	29.875	1.2277	192.76	335.58	613.05	378.56	368.73	533.66	6.9572	0.054862	683.45	3907.1	1339.5	433.39	12.687000000000001	11693.0	2.4555	6045.0	904.85	259.06	0.05296699999999999	226.31	0.13932	6491.1	3.6506	689.59	197.67	3552.4	0.076914	172.7	230.0	63.023999999999994	297.45	493.14	1273.6	0.40562	67.935	2.8647	2.0462	149.78	1.2277	5.3202	0	363.41	0	-1	-1	0	-1	90.035
TCGA-BQ-7044	KIRP_3	1283.4	284.83	0.28238	15250.0	22048.0	21781.0	30737.0	45340.0	112.82	10617.0	368.24	792.7	0.26527	1089.8	0.033019	1512.4	2309.9	22.712	626.63	0	6411.5	791.95	1.8622	159.36	36.116	2836.4	90.104	26.436	0.37359000000000003	2322.2	64.786	708.18	443.49	3105.6	1500.9	0.49499	0.2446	0	10.887	33.51	0.23021	4570.4	5486.1	8896.1	189.89	0.10686	1348.6	501.53	129.94	1434.3	101.27	946.84	802.75	3911.7	42.074	0.046127999999999995	686.21	882.43	204.78	424.46	1.4893	256.17	33.138000000000005	49.891999999999996	1153.5	61.435	1079.4	1053.3	729.77	230.85	0.30086999999999997	1141.9	4179.4	614.72	467.65	2.234	17609.0	37.606	6947.4	1111.8	443.07	0.025719	110.95	0.10455	8632.1	0.14325	439.35	22.34	1420.0	0.058178999999999995	879.08	10.425	96.06200000000001	63.207	459.46	358.93	0.57298	8.936	10.798	4.468	758.44	4.8403	51.01	0	241.64	0	-1	0	0	0	191.75
TCGA-BQ-7045	KIRP_1	17261.0	23.283	0.046595	3720.6	547.32	678.7	23124.0	31523.0	8.149	25594.0	373.69	1150.2	0.059025	367.87	0.042399	8502.9	143.19	0.0	1436.5	0	3213.3	69.84899999999999	6.3959	5.8207	3.4924	3249.1	5.8207	328.29	0.063677	897.55	65.192	604.19	386.95	4861.5	778.81	0.07903400000000001	0.091284	0	19.188	4.6566	0.043968	4278.2	25.32	5646.1	71.013	0.033769	1485.5	9.3132	76.834	109.73	5.8207	756.69	490.11	3785.8	86.147	0.074672	1100.1	2825.4	82.654	718.28	0.0	154.83	3.4924	3.4924	2399.3	136.21	586.73	644.94	942.96	150.18	0.084798	637.95	3079.2	619.33	601.86	8.149	18952.0	1.1641	3811.4	601.86	649.59	0.04013	383.0	0.078125	5416.8	0.45685	487.78	3.4924	2909.4	0.04785	725.26	161.82	57.043	42.13	346.92	492.43	3.1979	36.089	0.0	0.0	1143.2	0.0	98.95200000000001	1	356.23	0	0	0	0	0	103.61
TCGA-BQ-7046	KIRP_1	3790.9	127.07	0.064121	2611.2	7424.8	1391.2	14278.0	19308.0	47.89	12750.0	472.26	1354.2	0.051678999999999996	1159.3	0.055039	4791.8	3626.8	6.6382	5687.1	0	3393.6	154.1	1.2727	39.829	15.173	1838.3	10.431	53.106	0.044798000000000004	2396.4	376.01	514.94	766.15	3092.0	1734.0	0.06336699999999999	0.085356	0	41.998000000000005	10.431	0.15908	2331.9	331.53	3989.1	233.29	0.055853999999999994	1062.6	18.965999999999998	73.495	678.04	7.5865	1317.2	649.6	2105.2	112.38	0.048968	1060.2	732.1	175.91	323.85	0.0	1757.2	27.500999999999998	0.9483	2270.7	44.571000000000005	1495.5	731.15	1013.3	135.13	0.093382	1043.6	2111.9	766.71	468.94	9.009	21594.0	16.121	4945.5	784.73	452.35	0.045831000000000004	401.14	0.083981	4586.1	0.42422	736.37	6.1641	2865.2	0.046357999999999996	867.71	2.845	165.96	37.312	373.16	493.6	1.2727	21.811	0.9483	2.845	947.37	5.2157	106.21	1	504.98	0	0	0	0	1	162.16
TCGA-BQ-7048	KIRP_3	230.69	79.509	0.24081	2679.2	10807.0	1851.7	14489.0	104110.0	162.94	6724.1	181.98	931.71	0.11824000000000001	632.72	0.036856	1411.6	5158.6	12.878	83.98899999999999	0	2129.8	41.994	5.2165	20.717	41.434	63.831	109.75	115.34	0.072365	1416.6	577.84	637.19	1369.9	3254.3	1026.3	0.58326	0.080553	0	0.10228	8.3989	0.094549	1011.8	750.02	10194.0	45.913999999999994	0.07725499999999999	1315.3	773.82	23.517	906.9	19.037	389.15	748.62	555.38	35.275	0.045692	676.95	790.61	142.78	159.58	2.2397	185.34	30.236	1.6798	2151.2	693.19	475.38	421.06	585.12	73.91	0.31877	1011.8	3504.6	282.76	320.84	3.3595	13540.0	23.517	5544.4	489.93	285.0	0.02878	316.36	0.08040599999999999	5798.6	0.20457	232.93	6.7191	1764.5	0.02768	334.27	15.118	144.46	25.449	651.19	636.07	3.1708	10.639000000000001	16.798	1.6798	356.11	15.118	50.953	0	568.88	-1	0	0	-1	0	95.18700000000001
TCGA-BQ-7060	KIRP_1	14922.0	58.412	0.049234	2167.1	1171.3	1108.9	11977.0	16008.0	19.676	21047.0	235.19	1894.1	0.06692100000000001	1089.8	0.041846	15330.0	2771.5	3.6892	1757.3	0	2243.8	51.956	3.1441	48.574	6.4561	5605.1	0.9223	91.307	0.052785000000000006	1827.4	256.09	636.69	893.49	3737.8	1834.5	0.10575	0.072668	0	40.015	5.8412	0.06375800000000001	4020.0	111.37	3546.2	201.37	0.048537000000000004	888.79	27.976	78.08800000000001	397.65	12.605	1277.1	733.53	1895.3	77.78	0.045086	917.68	1591.3	138.34	324.65	0.0	8880.5	54.723	0.9223	3298.8	70.094	1032.4	831.3	1148.9	196.45	0.080042	844.52	2279.3	634.23	542.31	3.3818	13902.0	27.054000000000002	4499.6	597.65	400.58	0.047649000000000004	479.29	0.094149	4249.0	0.8574700000000001	671.74	11.375	2108.0	0.10026	2366.3	188.76	269.0	25.889	556.76	522.94	0.8574700000000001	31.358	0.9223	7.3784	510.95	5.2263	103.3	1	633.0	0	0	0	0	0	146.95
TCGA-BQ-7061	KIRP_3	174.45	331.65	0.26064	4834.0	8731.1	2458.8	20008.0	26317.0	159.89	9787.1	217.59	1605.1	0.26384	471.32	0.034217000000000004	1589.2	3616.3	32.356	66.33	0	867.09	252.38	14.800999999999998	128.34	115.67	1124.9	53.118	23.188000000000002	0.66004	2377.1	1842.7	868.49	1172.8	1417.5	584.02	0.13460999999999998	0.18658	1	3.7676	23.458000000000002	0.31216	460.53	13293.0	9897.1	266.4	0.090048	615.84	372.09	61.207	797.41	90.866	237.01	948.57	1366.5	50.961000000000006	0.05873099999999999	709.4	340.28	86.552	163.4	0.5393	109.74	642.0	33.165	67.408	58.78	467.0	748.77	959.89	66.33	0.57638	1343.6	4615.8	275.56	323.56	2.966	9986.4	74.149	6082.4	929.96	276.37	0.033009	148.3	0.079433	7464.5	2.5566	36.131	24.267	1265.0	0.033643	812.13	7.8193	74.688	38.153	507.99	643.61	2.1529	9.9764	10.515999999999998	0.8089	567.58	14.83	45.298	0	433.57	0	-1	0	0	0	107.31
TCGA-BQ-7062	KIRP_1	21460.0	32.934	0.067935	2275.7	897.82	455.09	14500.0	18913.0	16.059	9423.2	561.78	2274.1	0.082344	2067.5	0.046792	36184.0	501.63	3.5384	1714.8	0	8514.5	107.78	2.3858	17.148	4.0827	4546.0	23.136	1070.0	0.07184	749.32	272.18	422.7	818.32	4083.0	2073.2	0.078487	0.05789299999999999	0	37.622	5.4437	0.087898	5461.4	191.56	3949.9	115.41	0.045805	1507.6	72.945	153.78	255.24	1.3609	2883.0	480.68	3577.0	158.41	0.061437	1119.2	3569.9	64.779	1559.1	1.6331	6640.2	30.756999999999998	4.0827	4474.1	84.649	858.74	875.61	2126.3	439.03	0.072362	868.81	2320.1	958.08	444.75	50.354	18125.0	13.065	4234.9	655.14	439.85	0.05268200000000001	584.11	0.095264	5463.0	1.2846	689.17	7.6211	2810.8	0.075032	1954.8	148.61	228.09	359.45	466.52	478.5	0.18352000000000002	62.33	3.5384	17.42	622.21	5.4437	69.679	1	624.93	0	0	0	0	0	111.05
TCGA-DW-5560	KIRP_1	15812.0	212.24	0.045160000000000006	1079.4	416.72	208.19	11990.0	9958.9	35.709	14742.0	261.42	4467.1	0.053505	1815.1	0.039365	3202.4	1319.2	8.0852	584.15	0	3803.4	115.21	2.06	30.319000000000003	25.603	3954.3	17.518	246.6	0.046255000000000004	677.13	188.65	228.41	864.19	1192.6	2068.4	0.081886	0.087771	0	23.862	14.149000000000001	0.032431	1966.0	33.803000000000004	4049.3	161.7	0.042416	1027.5	57.27	75.461	190.19	26.951	7916.7	652.88	3542.0	444.01	0.025144999999999997	1499.8	710.82	59.965	894.76	10.78	385.39	35.036	4.0426	724.97	108.48	1691.8	1720.8	4072.2	351.03	0.042806	970.89	3622.2	823.34	576.74	21.56	15400.0	3.3688	3539.3	890.04	686.56	0.029452999999999997	582.13	0.07232100000000001	3988.7	0.6866800000000001	940.57	20.886999999999997	1920.8	0.03862	2970.6	122.62	208.19	471.01	619.86	246.6	0.85835	34.361999999999995	2.0213	22.908	489.15	39.078	124.65	1	243.23	0	0	0	0	0	200.11
TCGA-DW-5561	KIRP_1	26079.0	262.21	0.059238	1310.2	993.58	427.6	8931.6	16537.0	84.773	18755.0	382.31	1672.6	0.13269	2618.8	0.03578	58788.0	145.86	13.713	603.38	0	7714.0	25.349	1.4339	49.035	12.882	8259.5	9.5577	399.76	0.044219999999999995	179.52	140.04	254.32	1069.0	1893.3	3070.5	0.06322699999999999	0.093295	0	19.4	19.116	0.048003	3506.8	53.623000000000005	4042.1	164.97	0.042254	1038.5	47.373000000000005	221.91	790.82	47.373000000000005	12844.0	492.85	6748.6	188.66	0.040977	858.12	3579.6	100.98	539.8	0.4156	2844.1	30.335	1.2467	4246.1	61.917	649.51	1329.4	2617.2	581.36	0.09134600000000001	985.69	1943.5	1980.5	525.26	26.595	25157.0	26.18	4077.0	479.96	549.36	0.033014	358.21	0.058498	4682.4	0.33738	707.69	4.1555	2471.4	0.16781	2673.2	95.993	214.84	618.74	355.71	394.36	1.2652	38.231	0.4156	40.309	676.52	13.713	88.51299999999999	1	409.32	0	0	0	1	1	189.49
TCGA-DW-7834	KIRP_1	24918.0	43.65	0.06480599999999999	1526.9	120.44	750.62	9858.2	19456.0	6.4192	19251.0	127.53	2262.1	0.047527	1013.8	0.045167	59374.0	136.94	3.4236	1179.8	0	8177.2	79.598	2.8537	20.541	1.2838	6220.2	5.5633	443.35	0.052714	478.87	168.18	285.01	722.42	4751.5	2936.6	0.066321	0.067652	0	30.678	5.9912	0.07672799999999999	6886.1	10.331	5862.4	72.32300000000001	0.055987	1825.2	109.13	86.87299999999999	554.16	11.127	2104.2	406.12	7489.0	51.781000000000006	0.059075	992.83	4703.1	102.28	969.29	0.0	12832.0	3.8515	8.5589	6235.6	120.68	894.83	607.25	2474.8	448.91	0.05745499999999999	952.61	2178.2	1292.4	420.24	20.541	38883.0	15.405999999999999	4332.1	740.35	444.63	0.045926999999999996	524.66	0.091011	4324.8	1.2842	555.9	6.4192	5128.9	0.09983099999999999	2886.1	181.02	396.28	426.79	415.96	663.74	0.5707399999999999	68.471	0.0	33.808	1125.5	6.8471	57.345	1	684.71	0	0	0	0	0	123.68
TCGA-DW-7836	KIRP_1	13130.0	112.39	0.057228999999999995	1560.8	39.619	318.11	10597.0	18089.0	21.843000000000004	16453.0	324.86	3543.3	0.041723	1995.6	0.033135000000000005	40806.0	216.44	8.34	2886.4	0	6121.0	18.268	2.24	41.303000000000004	3.9714	6911.4	10.325999999999999	179.91	0.057138	753.38	15.489	278.4	320.32	4946.0	2794.7	0.063098	0.058548	0	19.453	9.1342	0.062225	5559.6	2.081	4293.5	86.97399999999999	0.032986	3094.5	47.657	129.87	418.51	28.197	3253.8	424.15	6990.8	167.99	0.029522000000000003	832.41	2656.1	91.34200000000001	1704.1	0.0	19212.0	2.78	1.1914	4267.7	104.05	1468.6	749.01	3029.8	729.55	0.036441	857.82	1656.9	1777.2	431.69	7.5457	51839.0	13.503	4025.0	395.15	591.34	0.028827999999999996	656.08	0.051672	4955.9	0.70736	1041.7	9.9285	3038.7	0.09082	3617.6	212.07	490.47	607.1	395.95	439.63	0.94315	51.231	0.7943	50.437	1191.4	2.3828	166.0	1	453.54	0	0	0	0	0	127.48
TCGA-DW-7837	KIRP_1	21445.0	71.116	0.053042	1960.1	146.44	194.2	9247.9	15047.0	10.940999999999999	16692.0	299.23	1915.2	0.049469	1133.5	0.040399000000000004	76613.0	90.81	6.0175	1272.4	0	6264.7	41.575	1.6886	14.222999999999999	2.1882	6556.4	13.675999999999998	1027.3	0.04158	516.96	113.24	476.48	505.28	5478.7	2339.2	0.060248	0.065046	0	21.951999999999998	5.4705	0.071167	5872.0	59.19	5233.0	85.339	0.053617	2572.8	51.422	125.27	731.45	18.6	3838.6	480.85	4204.0	85.339	0.030554	740.7	5529.5	90.26299999999999	1195.3	0.547	5241.2	15.864	7.1116	6073.9	54.157	776.8	1115.4	1973.2	231.95	0.041562	875.82	2276.8	1144.4	439.28	24.616999999999997	17681.0	15.864	3859.4	530.63	426.15	0.030366000000000004	653.72	0.077611	4962.2	0.18763	299.23	0.547	3772.1	0.054675	1199.7	154.27	260.39	240.24	548.14	760.94	0.75051	41.575	0.547	5.4705	919.04	2.1882	71.116	1	631.84	0	0	0	0	0	138.4
TCGA-DW-7838	KIRP_1	6484.4	31.334	0.058313	10999.0	3813.3	5910.5	36453.0	19367.0	19.377	16257.0	88.641	1437.6	0.072392	354.57	0.047931	38098.0	218.51	8.658	1609.2	0	3371.7	557.0	1.8614	13.193	3.7106	5446.7	11.956	229.23	0.047905	2101.4	216.04	557.41	381.12	3759.2	1564.2	0.0851	0.05341	0	16.442	9.8949	0.07791000000000001	5151.5	150.23	9292.5	66.79	0.050866	1357.2	39.58	95.65	627.39	5.3597	854.67	592.46	3673.4	73.79899999999999	0.068463	724.39	1026.2	187.59	423.42	0.0	554.52	2.4737	3.7106	5078.5	493.09	670.79	717.38	756.96	235.83	0.041847	1229.4	3024.9	836.94	408.99	16.491	25111.0	3.2983	4517.4	1541.8	440.32	0.06836	367.35	0.10395	4869.1	0.46535	208.2	1.6491	3156.1	0.049164	724.39	168.62	174.4	63.693999999999996	437.44	860.44	0.62046	49.474	6.1843	1.6491	1107.8	4.9474	115.85	1	997.73	0	0	1	0	0	155.43
TCGA-DW-7839	KIRP_1	21733.0	32.016999999999996	0.048927	1276.0	24.625	308.87	7061.0	15973.0	9.1028	10347.0	447.61	2788.6	0.060905999999999995	974.63	0.03645	16536.0	3.7667	3.7667	245.15	0	5337.5	9.7306	0.46174	123.67	2.5111	2580.5	5.3361	67.8	0.028883999999999996	152.24	35.156	460.48	215.87	2461.5	2364.8	0.052832000000000004	0.060417	0	24.934	12.87	0.060454999999999995	4144.9	0.995	6996.9	207.48	0.053396000000000006	2687.5	119.28	250.8	265.49	13.497	2836.6	515.09	4075.8	165.73	0.019463	1192.5	1411.6	65.289	2726.8	0.0	43.003	5.0222	33.9	11617.0	111.43	1072.6	919.38	2550.0	419.04	0.032619999999999996	624.33	3261.3	1184.0	401.46	1.5694	35352.0	28.25	4214.3	289.41	809.21	0.039019	1044.9	0.054268	6748.9	0.30783	435.99	2.1972	2607.8	0.062516	314.52	80.67	76.903	1194.8	350.93	791.0	0.0	43.945	0.3139	8.1611	1523.6	6.9056	268.06	1	606.12	0	0	0	0	0	98.24799999999999
TCGA-DW-7840	KIRP_1	11326.0	155.03	0.059639	2413.7	422.96	321.55	7681.3	14420.0	32.363	22596.0	465.09	1141.6	0.067945	1493.4	0.045762	65224.0	658.75	12.527999999999999	989.17	0	9157.6	52.721000000000004	1.1184	36.539	3.1319	9093.6	19.314	918.18	0.060772	864.93	169.65	257.86	405.34	4765.8	2998.8	0.053014	0.057596	0	37.03	12.005999999999998	0.044054	3954.6	8.2004	4775.7	193.66	0.04919	1808.7	42.803000000000004	170.69	469.46	30.796999999999997	5109.8	429.6	4068.3	122.67	0.026786	1160.4	3312.5	101.27	1015.8	2.088	627.43	2.6099	12.527999999999999	3780.2	85.60600000000001	1391.6	1141.6	1702.2	245.34	0.056538	836.75	1751.3	619.08	532.43	27.143	23895.0	62.117	3465.5	428.55	383.66	0.032958	511.55	0.063037	5106.1	0.24852	749.05	2.088	3790.6	0.041575	1033.5	104.4	235.42	309.26	412.37	398.28	0.9940899999999999	29.753	1.044	43.325	1001.2	33.929	96.568	1	429.07	0	0	0	0	0	160.25
TCGA-DW-7841	KIRP_1	27700.0	184.53	0.057501	2035.2	28.781999999999996	176.49	10515.0	13221.0	49.387	11320.0	251.53	1717.1	0.067233	1509.2	0.047341	39521.0	65.467	13.017000000000001	847.24	0	5618.9	44.793	1.0053	37.519	9.1884	10100.0	13.783	2791.3	0.083172	282.54	118.68	352.6	206.08	3162.3	2573.5	0.094316	0.067498	0	21.445999999999998	11.868	0.050214	3551.3	5.0881	5251.1	114.09	0.048438	1552.5	75.804	195.25	340.7	24.502	4831.6	549.77	4061.1	124.04	0.048274	767.61	3681.8	124.43	952.53	0.0	4531.4	2.6799	3.8285	8355.3	153.52	681.09	598.77	2233.5	371.75	0.050635	1101.1	2561.3	1075.4	418.84	102.22	9224.0	14.165	4284.1	664.62	380.17	0.047664	519.91	0.083366	4963.6	0.50264	363.71	1.1485	3083.3	0.037267	1695.6	98.39200000000001	275.27	148.15	516.85	431.09	0.50264	71.975	2.2971	35.988	554.75	1.9142	84.609	1	536.37	0	0	0	0	0	131.7
TCGA-DW-7842	KIRP_1	17186.0	79.964	0.06114	1467.4	12.372	280.02	5578.7	13114.0	30.779	35266.0	660.83	3989.1	0.074025	2520.5	0.037556	55281.0	11.767999999999999	7.8455	4694.3	0	5480.8	10.561	1.1819	57.63399999999999	13.579	6494.3	6.035	296.62	0.049385000000000005	208.81	21.122	515.39	160.39	6904.9	1862.7	0.07194199999999999	0.056114	0	27.539	6.3368	0.040423	8045.3	0.0	3835.2	121.3	0.039729	2729.9	29.27	76.64399999999999	330.24	26.855999999999998	6349.4	666.87	5790.7	151.48	0.027727999999999996	1552.5	7228.7	71.817	2478.0	0.6035	46669.0	0.9053	15.389000000000001	14106.0	63.669	1349.7	1233.2	3752.9	524.74	0.028960000000000003	359.08	1961.1	1275.8	553.71	7.8455	22834.0	60.652	2830.4	254.68	508.15	0.027972000000000004	906.76	0.049207	5769.5	0.0	551.3	5.1298	2948.8	0.078709	1462.0	138.5	528.06	711.33	402.84	320.16	0.47276999999999997	27.156999999999996	6.035	48.28	1557.6	12.07	119.49	1	324.08	0	0	0	0	0	207.91
TCGA-DW-7963	KIRP_1	15077.0	117.79	0.055398	4196.3	7103.9	2490.8	20165.0	19146.0	37.691	12619.0	281.12	1258.0	0.06236799999999999	653.32	0.03383	8532.4	1851.6	9.4229	416.18	0	3637.0	221.44	4.3869	130.35	0.0	5144.9	12.564	128.78	0.046472	2010.2	128.78	477.42	954.99	3557.1	1735.4	0.092625	0.080487	0	31.383000000000003	26.698	0.048941000000000005	5710.2	417.71	5115.0	232.43	0.054582000000000006	1421.3	62.818999999999996	125.64	531.13	48.685	860.62	317.24	2365.1	50.255	0.057037	656.46	1152.7	103.65	505.69	0.0	1994.5	119.36	3.141	3582.2	325.09	959.56	629.76	939.14	139.77	0.066428	1159.0	2852.0	767.96	361.21	9.4229	15303.0	29.839000000000002	3987.4	766.39	408.32	0.041701	323.52	0.093206	4815.1	0.0	348.65	9.4229	2355.6	0.038600999999999996	1616.0	149.19	232.43	55.626000000000005	458.58	695.72	1.0124	32.98	0.0	1.5705	733.41	0.0	84.806	1	764.82	0	0	0	0	0	150.77
TCGA-DZ-6131	KIRP_3	58.405	382.88	0.04634	4021.3	4975.0	584.36	35214.0	33112.0	331.89	5177.1	386.59	1106.6	0.046426999999999996	282.45	0.04036	3758.0	10041.0	45.426	0.618	0	2858.2	300.68	7.3178	118.05	4.3263	216.32	2.4722	3.0902	0.033962	3588.7	3361.6	718.48	1498.1	1439.7	288.94	0.074181	0.51852	0	0.0	42.027	0.068209	104.14	991.62	6734.9	172.74	0.051578	997.22	153.59	10.815999999999999	860.66	96.415	29.666	1194.7	841.77	97.34200000000001	0.03283	595.49	649.26	208.59	45.426	2.4722	27.811999999999998	5.2534	12.979000000000001	49.443999999999996	135.35	258.65	296.35	588.38	83.745	0.026025	1477.4	2842.7	424.91	381.33	1.2361	4242.9	85.90899999999999	6006.8	892.77	188.19	0.029545	552.23	0.054758	7076.6	0.9147200000000001	37.391999999999996	13.288	1405.4	0.029332999999999998	447.16	194.99	57.787	18.64	683.25	510.2	16.648	23.795	2.1632	0.0	698.39	11.125	103.83	0	421.51	-1	-1	-1	0	0	95.488
